Name;Tracks;Scrobbles;Rank
"DJ Sprinkles";"1";"5";"2858"
"Unknown Mobile";"1";"3";"4077"
"New World Science";"1";"2";"5389"
"Thomas Gray & Liam Ebbs";"1";"1";"8089"
"Makèz";"6";"12";"1336"
"Shy One";"1";"1";"8090"
"Monzanto Sound";"3";"4";"3366"
"Dave Mason";"1";"1";"8091"
"Sleep D";"1";"1";"8092"
"MDA Analog";"1";"2";"5390"
"Steve Hauschildt";"2";"3";"4078"
"Robert Turman";"1";"1";"8093"
"Ulla Straus";"1";"2";"5391"
"Chaouche";"1";"1";"8094"
"Patti Smith";"24";"24";"620"
"Melle Brown";"1";"1";"8095"
"Danvers";"1";"7";"2214"
"Sorceress";"1";"3";"4079"
"Aleph One";"1";"1";"8096"
"Chloé Caillet";"1";"8";"1967"
"Fred Paci";"1";"1";"8097"
"Dayne S";"2";"2";"5392"
"DJ Grumble";"2";"2";"5393"
"Sis";"1";"1";"8098"
"qrtr";"1";"1";"8099"
"NiElsir";"1";"1";"8100"
"Far Orange";"1";"1";"8101"
"Kinda Rad";"1";"2";"5394"
"Honom";"1";"1";"8102"
"DJ Eely";"1";"1";"8103"
"Heritage Listed";"3";"3";"4080"
"Ora Blu";"1";"1";"8104"
"B From E";"1";"1";"8105"
"King Billy";"1";"1";"8106"
"Tentendo";"1";"1";"8107"
"Phil from Havêa";"1";"1";"8108"
"DJ Houseplants";"1";"1";"8109"
"Liston";"1";"1";"8110"
"Citizen Maze";"1";"1";"8111"
"Rebecca Vasmant";"1";"1";"8112"
"Katerina";"1";"1";"8113"
"Reinel Bakole";"1";"1";"8114"
"Divine Earth";"1";"1";"8115"
"Lauren Flax";"1";"1";"8116"
"O & the Mo";"1";"1";"8117"
"Lawne";"9";"24";"621"
"Lies of P";"1";"5";"2859"
"Other Lands";"2";"2";"5395"
"Gan Gemi";"1";"1";"8118"
"Sonic Interventions";"1";"2";"5396"
"Anderdog";"1";"1";"8119"
"Ragawerk";"1";"2";"5397"
"Dos";"1";"2";"5398"
"J. Caesar";"1";"1";"8120"
"Haruka Salt";"1";"1";"8121"
"Paul Cousins";"1";"1";"8122"
"Ohad Slavin";"1";"1";"8123"
"Tigerskin";"1";"1";"8124"
"Coflo";"1";"1";"8125"
"Louis Marlo";"1";"1";"8126"
"Freeda Beast";"1";"1";"8127"
"REAL THEISM";"1";"1";"8128"
"Double Geography";"1";"1";"8129"
"Praah Musique";"1";"1";"8130"
"Nora Jay";"1";"1";"8131"
"Mon Goose";"1";"1";"8132"
"Guizzi";"1";"1";"8133"
"Willows8ng";"1";"1";"8134"
"Real Lies";"1";"1";"8135"
"Parviz";"1";"1";"8136"
"Private Joy";"1";"2";"5399"
"Llorca";"1";"1";"8137"
"bar of soap";"1";"2";"5400"
"Good Posture";"1";"1";"8138"
"froman";"2";"2";"5401"
"chals junya";"1";"1";"8139"
"Delta Rain Dance";"1";"2";"5402"
"Liv East";"1";"1";"8140"
"Sable Blanc";"2";"2";"5403"
"A08";"1";"1";"8141"
"Zoobers";"1";"1";"8142"
"Täpp";"1";"1";"8143"
"On-Ly";"1";"2";"5404"
"Tafubar";"1";"2";"5405"
"Future Warriors";"1";"1";"8144"
"Axel Rigaud";"1";"1";"8145"
"Martin Brugger";"1";"1";"8146"
"Supersilent";"1";"2";"5406"
"Spiritczualic Enhancement Center";"1";"1";"8147"
"G-Litter";"1";"1";"8148"
"Usio";"1";"1";"8149"
"Ed Rome";"1";"1";"8150"
"Melle Jutte";"2";"2";"5407"
"Ernesto Holman";"1";"1";"8151"
"Cadillac Jones";"1";"1";"8152"
"Theo Bard";"1";"2";"5408"
"César López y Habana Ensemble";"1";"1";"8153"
"Keno";"1";"1";"8154"
"Arcane";"1";"1";"8155"
"Eric Borrelli";"1";"1";"8156"
"Paso";"1";"1";"8157"
"The Amalgamation Of Soundz";"1";"1";"8158"
"Harry K";"1";"1";"8159"
"The World";"1";"1";"8160"
"Belly Savalas";"1";"1";"8161"
"Amampondo";"1";"1";"8162"
"Tehiun";"1";"1";"8163"
"Jah Wobble";"1";"1";"8164"
"Bonga & The Vodou Drums Of Haiti";"1";"1";"8165"
"Wooden Leg";"1";"1";"8166"
"Mukta";"1";"1";"8167"
"The Cosmic Surf Club";"1";"1";"8168"
"Francisco Mora Catlett";"1";"1";"8169"
"Baktrah";"1";"1";"8170"
"Barrett Martin Group";"1";"1";"8171"
"KALEIIDO";"1";"1";"8172"
"Patricia Wolf";"1";"2";"5409"
"Abderraouf B Grissa";"2";"5";"2860"
"Low Leaf";"1";"1";"8173"
"Contours";"4";"5";"2861"
"Dedekind Cut";"2";"2";"5410"
"Suzanne Doucet, Christian Buehner";"1";"1";"8174"
"Mark Paul Norton";"1";"1";"8175"
"krajenski.";"1";"2";"5411"
"Fellas";"1";"1";"8176"
"Michael Bird";"1";"1";"8177"
"Amor";"1";"1";"8178"
"Ray Mantilla";"1";"1";"8179"
"Aki";"1";"1";"8180"
"Tezeta";"1";"1";"8181"
"Rhabdomantic Orchestra";"1";"1";"8182"
"Nathan Somevi";"1";"1";"8183"
"Líosa";"1";"1";"8184"
"Thierry Fanfant";"1";"1";"8185"
"Metro Beirut";"1";"1";"8186"
"FL!M";"1";"1";"8187"
"Digo";"1";"1";"8188"
"Ilkka Arola Sound Tagine";"1";"1";"8189"
"Marquez";"1";"1";"8190"
"CAZAYOUX";"1";"1";"8191"
"Nightjar";"1";"1";"8192"
"Sandman Project";"1";"2";"5412"
"Jamie Finlay";"1";"1";"8193"
"ATA Records";"1";"1";"8194"
"Bronze, Silver & Brass";"1";"2";"5413"
"Brandon Roberts";"1";"12";"1337"
"TEED";"1";"1";"8195"
"Rosa Brunello";"1";"1";"8196"
"Lawrence English";"1";"1";"8197"
"concept neuf";"1";"1";"8198"
"Sugai Ken";"1";"1";"8199"
"Imaginary Softwoods";"1";"1";"8200"
"collignon";"2";"2";"5414"
"Oby Nine";"1";"1";"8201"
"Kiwi";"1";"1";"8202"
"James William Blades";"1";"3";"4081"
"Gray";"1";"1";"8203"
"Lorien Testard";"1";"1";"8204"
"John Swing";"2";"7";"2215"
"Yambow";"1";"1";"8205"
"FOREST LAW";"1";"4";"3367"
"The Shanghai Restoration Project";"1";"1";"8206"
"Warriors Of The Dystotheque";"1";"1";"8207"
"aura safari";"2";"2";"5415"
"Zimun";"1";"1";"8208"
"Duoya";"1";"1";"8209"
"Clash Vooar";"1";"1";"8210"
"Steve Dyer";"1";"1";"8211"
"Sandhya Sanjana";"1";"1";"8212"
"OO Soul";"1";"1";"8213"
"Eleanor Underhill";"1";"1";"8214"
"terestesa";"1";"1";"8215"
"Atongo Zimba";"1";"1";"8216"
"Megatronic";"1";"3";"4082"
"Art Of Tones";"4";"9";"1770"
"Amp Fiddler";"1";"1";"8217"
"Haziz";"1";"2";"5416"
"RADIOHOP";"1";"1";"8218"
"Rezodrone";"1";"1";"8219"
"Nichelle Colvin";"1";"1";"8220"
"Silas Short";"1";"2";"5417"
"Jhelisa";"1";"2";"5418"
"Kyoko Takenaka";"1";"1";"8221"
"Soulstance";"1";"1";"8222"
"deadmau5";"1";"3";"4083"
"Soulstatejazz";"1";"4";"3368"
"Stan Lodge";"1";"1";"8223"
"Noah Guy";"1";"1";"8224"
"Trevor Deep Jr";"1";"1";"8225"
"Tom Ellis";"1";"4";"3369"
"Jeremy Brauns";"1";"5";"2862"
"Charlie Charlie";"1";"6";"2489"
"Cinema Royal";"1";"1";"8226"
"Jorga Mesfin";"1";"1";"8227"
"Galliano";"3";"3";"4084"
"Tagua Tagua";"11";"11";"1471"
"AFRICALI";"7";"14";"1127"
"Jkriv";"2";"10";"1601"
"FRENTE CUMBIERO";"2";"5";"2863"
"Eblis Alvarez";"2";"3";"4085"
"The Maghreban";"1";"2";"5419"
"Anna Morgan";"1";"2";"5420"
"Ehua";"1";"2";"5421"
"TUrbo sonidero";"1";"2";"5422"
"Sobredosis";"1";"2";"5423"
"The Grey Area";"1";"3";"4086"
"Yasmine Hamdan";"1";"3";"4087"
"Linton Kwesi Johnson";"1";"3";"4088"
"Luedji Luna";"12";"13";"1229"
"Gratts";"1";"1";"8228"
"Malick Pathé Sow";"1";"2";"5424"
"Radon";"1";"2";"5425"
"Nairobi Matata Jazz";"1";"2";"5426"
"Alba and Aris Karantanis";"1";"2";"5427"
"Jess Reiss";"1";"2";"5428"
"Zimpala";"1";"4";"3370"
"Daoud";"2";"2";"5429"
"Laurie Torres";"1";"1";"8229"
"kenny dope unreleased project";"1";"3";"4089"
"Lemon Quartet";"1";"1";"8230"
"Anna Homler";"1";"1";"8231"
"Throughways";"1";"3";"4090"
"Thalab";"1";"3";"4091"
"Africa Express";"1";"3";"4092"
"Zero 7";"1";"3";"4093"
"Papa Romeo";"2";"2";"5430"
"Dave Guy";"1";"2";"5431"
"Gloria Barnes";"1";"2";"5432"
"Liam Bailey";"1";"2";"5433"
"Matthew Herbert";"3";"6";"2490"
"Yaw";"2";"2";"5434"
"Kwashibu Area Band";"2";"4";"3371"
"Sly & The Family Stone";"18";"18";"871"
"Pyranha";"1";"1";"8232"
"Alexander Korostinsky";"1";"1";"8233"
"Ibex Band";"1";"1";"8234"
"Glenn Fallows";"1";"1";"8235"
"Bubaza";"1";"1";"8236"
"Los Sospechos";"1";"1";"8237"
"Grant Phabao Afrofunk Arkestra";"1";"1";"8238"
"Kelenkye Band";"1";"1";"8239"
"Quiet Village";"1";"1";"8240"
"MUDD";"1";"1";"8241"
"Warbaby";"1";"1";"8242"
"Naliyah";"1";"1";"8243"
"David Cunningham";"1";"3";"4094"
"AVR";"1";"1";"8244"
"Iman Houssein";"1";"1";"8245"
"FINGERS N FLOWERS";"1";"1";"8246"
"Mute";"1";"1";"8247"
"Happy Little Accidents";"1";"1";"8248"
"The Freedom Sounds";"1";"1";"8249"
"Rah";"1";"1";"8250"
"Abelardo Carbono";"1";"2";"5435"
"Pookie";"1";"1";"8251"
"Vaudou Game";"1";"1";"8252"
"MYTRON";"1";"1";"8253"
"Loket";"2";"9";"1771"
"playjoy";"1";"1";"8254"
"Tiger & Balm";"1";"1";"8255"
"Prescott";"1";"1";"8256"
"Urucum";"2";"2";"5436"
"Mule Jenny";"1";"1";"8257"
"Kodjovi Kush";"1";"2";"5437"
"Jonathan Maron";"1";"2";"5438"
"Leroi Conroy";"1";"1";"8258"
"Charlie Whitten";"1";"1";"8259"
"Do Amor";"1";"1";"8260"
"Herbert Walker";"1";"1";"8261"
"Ian Medeiros";"1";"2";"5439"
"Orbital Ensemble";"1";"1";"8262"
"MoonGold";"1";"1";"8263"
"Bagum";"1";"2";"5440"
"Jazz Brut";"1";"1";"8264"
"Lo-Fi Signal FM";"25";"51";"284"
"OZU";"1";"1";"8265"
"Other Mirror";"1";"1";"8266"
"Burnt Pink";"1";"1";"8267"
"Group Climate";"1";"1";"8268"
"Jarren";"1";"1";"8269"
"Malik Hendricks";"1";"1";"8270"
"Brendan Eder Ensemble";"1";"1";"8271"
"NEW FOSSILS";"1";"1";"8272"
"Bobby Bazini";"1";"4";"3372"
"Vangelis Katsoulis";"1";"1";"8273"
"Fuga Ronto";"1";"1";"8274"
"Cuervo Cuervo";"1";"4";"3373"
"ali dada";"1";"1";"8275"
"La Sécurité";"1";"1";"8276"
"Julia Mestre";"4";"4";"3374"
"Catto";"1";"1";"8277"
"Zé Ibarra";"2";"3";"4095"
"Joaquim";"1";"1";"8278"
"Jadsa";"2";"2";"5441"
"JT Donaldson";"1";"9";"1772"
"Shinichiro Yokota";"1";"1";"8279"
"Sam Tyler";"1";"1";"8280"
"Geoffrey Muller";"1";"1";"8281"
"ROSABEGE";"1";"1";"8282"
"Nina Maia";"1";"1";"8283"
"Schneider TM";"1";"1";"8284"
"ndf";"1";"3";"4096"
"Atlas Sound";"1";"1";"8285"
"Broadcast";"1";"1";"8286"
"George Smallwood";"2";"5";"2864"
"6th Borough Project";"1";"1";"8287"
"Carlos Maria Trindade";"1";"1";"8288"
"Jazzgroupiez";"2";"2";"5442"
"Littlefingers";"1";"1";"8289"
"Cisco Kid";"1";"1";"8290"
"Grid Lab";"1";"1";"8291"
"ManyColors";"1";"1";"8292"
"EZ-Q Universe";"1";"1";"8293"
"Moonlight Surface";"1";"1";"8294"
"Phantasia";"1";"1";"8295"
"Sleepy Wiz";"1";"1";"8296"
"Slug";"1";"1";"8297"
"Henry Keen";"1";"1";"8298"
"Soulpete";"1";"1";"8299"
"Shafrir";"1";"1";"8300"
"Tkumah Sadeek";"1";"1";"8301"
"The Saxophones";"1";"1";"8302"
"Collettivo Immaginario";"1";"1";"8303"
"Go Sakabe";"1";"1";"8304"
"Marijata";"1";"1";"8305"
"Nomo";"1";"1";"8306"
"Arto Lindsay";"1";"1";"8307"
"Mick Mayer";"1";"1";"8308"
"Nomade Orquestra";"8";"33";"433"
"Vid Nelson";"1";"1";"8309"
"Charlotta Kerbs";"1";"1";"8310"
"Big Pocket";"1";"1";"8311"
"Wawadadakwa";"1";"1";"8312"
"Randa And The Soul Kingdom";"1";"1";"8313"
"Beto Viana";"1";"1";"8314"
"Saranaide";"1";"1";"8315"
"Alvaro Lancellotti";"1";"1";"8316"
"Flying Ibex";"1";"1";"8317"
"pirombeira";"1";"1";"8318"
"Nebula Breeze";"1";"1";"8319"
"Romano";"1";"1";"8320"
"Mausiki Scales";"1";"2";"5443"
"Ayala (IT)";"1";"1";"8321"
"UTyna Project";"1";"1";"8322"
"Pax";"1";"1";"8323"
"Black Gold 360";"1";"1";"8324"
"Cassette Heads";"1";"1";"8325"
"Vito Lalinga (Vi Mode Inc. Project)";"1";"4";"3375"
"Lauri Kallio";"1";"1";"8326"
"Voyager";"1";"2";"5444"
"Stefan ringer";"1";"1";"8327"
"Sam Ruffillo";"2";"2";"5445"
"The Strangers";"1";"2";"5446"
"zensei ゼンセー";"1";"1";"8328"
"Computer Graphics";"1";"1";"8329"
"luçïd (Paris)";"1";"1";"8330"
"The Allergies";"1";"1";"8331"
"Alex Albrecht";"1";"1";"8332"
"X.Y.R.";"1";"1";"8333"
"Convertion";"1";"1";"8334"
"David Joseph";"1";"2";"5447"
"Lucy Hawkins";"1";"1";"8335"
"Lola";"1";"1";"8336"
"Prince Charles and the City Beat Band";"1";"1";"8337"
"Liquid Liquid";"1";"1";"8338"
"Adonis";"1";"3";"4097"
"Goya";"1";"1";"8339"
"Jubël";"1";"1";"8340"
"Lilly Wood & The Prick";"1";"1";"8341"
"Aludra";"2";"2";"5448"
"Mike Posner";"1";"1";"8342"
"Keymos";"1";"1";"8343"
"anamē";"1";"1";"8344"
"Steam phunk";"1";"1";"8345"
"puulse";"1";"1";"8346"
"Kaphy";"1";"1";"8347"
"Recens";"1";"1";"8348"
"P.A.V";"1";"1";"8349"
"WizTheMc";"1";"1";"8350"
"Luminae";"1";"1";"8351"
"Rolipso";"1";"1";"8352"
"Asheru And Blue Black Of The Unspoken Heard";"1";"1";"8353"
"Clockwork Voodoo Freaks";"1";"1";"8354"
"Guru";"3";"7";"2216"
"Black Eyed Peas";"1";"1";"8355"
"The Sequence";"1";"3";"4098"
"Stetsasonic";"1";"1";"8356"
"Ultramagnetic MC's";"1";"1";"8357"
"Ugly Duckling";"3";"6";"2491"
"Blackalicious";"2";"4";"3376"
"Definition Of Sound";"1";"1";"8358"
"Harlem World Crew";"1";"1";"8359"
"Zumbi";"1";"2";"5449"
"UMC's";"1";"1";"8360"
"The Globetroddas";"1";"1";"8361"
"Ice-T";"1";"1";"8362"
"Elite Beat";"2";"2";"5450"
"Bison";"1";"1";"8363"
"Young M.C.";"1";"2";"5451"
"Brand Nubian";"1";"1";"8364"
"Jungle Brothers";"12";"18";"872"
"Magnus";"1";"1";"8365"
"DRay";"1";"1";"8366"
"Hugel";"2";"2";"5452"
"Change";"1";"1";"8367"
"Propaganda";"1";"1";"8368"
"Trussel";"1";"2";"5453"
"Ingram";"1";"1";"8369"
"Dance 2 Trance";"1";"3";"4099"
"Carlos Garnett";"1";"1";"8370"
"Mandingo Griot Society";"1";"3";"4100"
"Ornette Coleman";"1";"1";"8371"
"Young American Primitive";"1";"1";"8372"
"TW Funkmasters";"1";"1";"8373"
"Marvin Pontiac";"1";"1";"8374"
"Normal Brain";"1";"1";"8375"
"Soul Center";"1";"1";"8376"
"Raz Ohara";"1";"1";"8377"
"Günther Lause";"1";"1";"8378"
"Console";"1";"1";"8379"
"Dead Cities";"1";"2";"5454"
"Stephen Brown";"1";"1";"8380"
"Bananagun (Aus)";"2";"2";"5455"
"Sitka Sun";"1";"1";"8381"
"The Pharcyde";"1";"3";"4101"
"Digable Planets";"1";"2";"5456"
"Andy Cooper";"1";"2";"5457"
"Eduardo Muchacho";"1";"2";"5458"
"Isaac Aesili";"1";"2";"5459"
"Hobie";"1";"2";"5460"
"Frizzy P & Mr Cole";"1";"1";"8382"
"Mo' Horizons";"2";"2";"5461"
"Funky Destination";"1";"1";"8383"
"Freaquen.C";"1";"1";"8384"
"Mestizo Beat";"1";"1";"8385"
"Max Sedgley";"1";"1";"8386"
"Seelenluft";"1";"1";"8387"
"DJ Jazzy Jeff";"1";"1";"8388"
"Alchemical Sisters";"1";"3";"4102"
"Chris Malinchak";"1";"1";"8389"
"RÜFÜS DU SOL";"2";"2";"5462"
"Jeff The Fool";"3";"5";"2865"
"Sean La'Brooy";"1";"1";"8390"
"HoneyDripper";"1";"1";"8391"
"Grant";"1";"1";"8392"
"Nat Tate";"1";"1";"8393"
"Brighter Days Family";"2";"2";"5463"
"Jim Sharp";"1";"1";"8394"
"Freddie Cruger";"1";"1";"8395"
"Red Astaire";"2";"2";"5464"
"Jungle Brown";"1";"1";"8396"
"Pete Philly & Perquisite";"1";"1";"8397"
"New Visionaries";"1";"1";"8398"
"RAT BOY";"1";"1";"8399"
"Samurai";"2";"2";"5465"
"Run the Jewels";"1";"1";"8400"
"Marcin Przybyłowicz";"1";"1";"8401"
"Bad Intentions";"4";"4";"3377"
"Lohrasp Kansara";"1";"1";"8402"
"Dirtyloud";"1";"1";"8403"
"Kideko";"1";"1";"8404"
"Tommy Mambretti";"1";"1";"8405"
"Usher";"1";"1";"8406"
"Cash Money Millionaires";"1";"1";"8407"
"Mase";"2";"2";"5466"
"Can You Flow?";"2";"2";"5467"
"Breakbeat Kings";"1";"1";"8408"
"Big Pun";"1";"1";"8409"
"Whodini";"1";"1";"8410"
"Black Rob";"1";"1";"8411"
"Rob Base";"1";"1";"8412"
"Jagged Edge";"1";"1";"8413"
"MLIR";"1";"1";"8414"
"Jessica 6";"2";"3";"4103"
"Nomi Ruiz";"1";"2";"5468"
"Fimber Bravo";"1";"1";"8415"
"Latarnik";"1";"1";"8416"
"Chicane";"1";"4";"3378"
"TEYMORI";"1";"1";"8417"
"Jorja Smith";"1";"1";"8418"
"Oby Onyioha";"1";"1";"8419"
"Take One";"1";"2";"5469"
"Sound Waves";"1";"4";"3379"
"Dez / Andres";"1";"3";"4104"
"Montego Bay";"1";"2";"5470"
"Diogo Strausz";"1";"2";"5471"
"Alton Miller";"1";"1";"8420"
"Stacy Kidd";"1";"1";"8421"
"Naomi Daniel";"1";"3";"4105"
"Frankie Knuckles";"2";"5";"2866"
"PLEASURE VOYAGE";"1";"2";"5472"
"Randee Jean";"1";"2";"5473"
"Soldiers of Twilight";"1";"2";"5474"
"Saison";"2";"3";"4106"
"Helen Sharpe";"1";"2";"5475"
"Marvin Belton";"1";"2";"5476"
"Toolate Groove";"1";"2";"5477"
"DJ Fudge";"5";"9";"1773"
"Housemates";"1";"2";"5478"
"Kennebec";"1";"4";"3380"
"ANOTR";"3";"4";"3381"
"K. Frimpong";"1";"1";"8422"
"Zomby";"1";"1";"8423"
"Langenberg";"1";"3";"4107"
"Kingdom";"1";"1";"8424"
"DJ Spen Presents DJ Technic";"1";"1";"8425"
"Jimmy Abney";"1";"1";"8426"
"Paperclip People";"1";"1";"8427"
"Innerzone Orchestra";"1";"1";"8428"
"Jules et Spatz";"1";"1";"8429"
"Pezzner";"1";"1";"8430"
"Revelle27";"1";"1";"8431"
"Lake Matisse";"1";"1";"8432"
"Rules";"1";"1";"8433"
"Luvless";"1";"1";"8434"
"Alex Adair";"1";"1";"8435"
"fwd/slash";"1";"1";"8436"
"Gravagerz";"1";"1";"8437"
"Norra";"1";"1";"8438"
"heylucas";"1";"1";"8439"
"Mx Cartier";"1";"1";"8440"
"A-Trak";"1";"2";"5479"
"SuperShy";"12";"58";"246"
"Flamingosis";"1";"1";"8441"
"Hosiannah";"1";"1";"8442"
"Golden Gate";"1";"1";"8443"
"Gome";"1";"2";"5480"
"Lovebirds";"2";"2";"5481"
"E. Live";"2";"2";"5482"
"DJ burgerhead";"1";"1";"8444"
"Mateis e. aqir";"1";"1";"8445"
"Nostalgic";"1";"2";"5483"
"Mappa Mundi";"1";"1";"8446"
"Freestyle Fellowship";"1";"1";"8447"
"Q-Tip";"1";"1";"8448"
"The Brand New Heavies";"1";"1";"8449"
"The Nextmen";"1";"1";"8450"
"Cem Mo";"1";"1";"8451"
"Elodie";"1";"1";"8452"
"Merope";"1";"1";"8453"
"Organic Pulse Ensemble";"1";"1";"8454"
"O Yuki Conjugate";"1";"1";"8455"
"odaiba";"1";"1";"8456"
"Evans Pyramid";"1";"1";"8457"
"Austin Ato";"1";"1";"8458"
"Escort";"1";"1";"8459"
"Kabbala";"1";"1";"8460"
"Apparel Wax";"2";"2";"5484"
"Cosmo Klein";"1";"1";"8461"
"S3A";"1";"1";"8462"
"Route 8";"1";"1";"8463"
"Nic Fanciulli";"1";"3";"4108"
"Olive F";"1";"1";"8464"
"Nice7";"1";"2";"5485"
"Obskür";"1";"1";"8465"
"Vaggio";"1";"1";"8466"
"Amine Edge & Dance";"1";"1";"8467"
"Alan Dixon";"1";"1";"8468"
"The Shapeshifters";"1";"1";"8469"
"Duck Sauce";"1";"1";"8470"
"Low Steppa";"1";"1";"8471"
"Shakedown";"1";"3";"4109"
"Harry Wolfman";"1";"1";"8472"
"Papa Soul";"1";"1";"8473"
"Stoned Autopilot";"1";"1";"8474"
"Pete Rock & C.L. Smooth";"1";"1";"8475"
"Sjava";"1";"1";"8476"
"KWC 92";"1";"1";"8477"
"Música esporádica";"1";"1";"8478"
"Nate Smith";"3";"7";"2217"
"Alexandre Rodrigues";"1";"1";"8479"
"Daniel Maunick";"1";"1";"8480"
"Cloudface";"1";"1";"8481"
"Masahiro Sugaya";"1";"1";"8482"
"Naughty By Nature";"1";"2";"5486"
"LL Cool J";"1";"1";"8483"
"Mark Morrison";"1";"1";"8484"
"Alexander Sopchek";"1";"1";"8485"
"Helen Ripley-Marshall";"1";"1";"8486"
"Toribio";"1";"2";"5487"
"Clarian";"1";"1";"8487"
"ellktro";"1";"1";"8488"
"PinkPantheress";"1";"1";"8489"
"Black Balloons";"1";"1";"8490"
"Kaskade";"1";"1";"8491"
"Trent Reznor and Atticus Ross";"1";"1";"8492"
"ErrX";"1";"1";"8493"
"Starjunk 95";"2";"3";"4110"
"Cinnamon Chasers";"1";"1";"8494"
"Higgo";"1";"1";"8495"
"Passing Currents";"1";"1";"8496"
"Yaego";"1";"1";"8497"
"La Roux";"1";"1";"8498"
"Pep Llopis";"1";"1";"8499"
"Nachtbraker";"2";"7";"2218"
"AN-2";"1";"1";"8500"
"Sonny Fodera";"1";"1";"8501"
"Dom Dolla";"1";"1";"8502"
"Ninajirachi";"1";"1";"8503"
"bbno$";"1";"1";"8504"
"JID";"1";"1";"8505"
"Fisher";"1";"1";"8506"
"SZA";"1";"1";"8507"
"LXNGVX";"1";"1";"8508"
"Jack Harlow";"1";"1";"8509"
"Shoreline Mafia";"1";"1";"8510"
"AR/CO";"1";"1";"8511"
"Mike Dunn";"2";"17";"923"
"John Julius Knight";"1";"2";"5488"
"Azuro";"1";"4";"3382"
"Groove Assassin";"1";"2";"5489"
"Demuir";"3";"7";"2219"
"Jon Cutler";"1";"3";"4111"
"Shuya Okino";"1";"3";"4112"
"Adelphi Music Factory";"1";"3";"4113"
"Lood";"1";"3";"4114"
"DJ Disciple";"1";"3";"4115"
"Fred Everything";"1";"10";"1602"
"Mattei & Omich";"1";"3";"4116"
"Rhemi";"1";"3";"4117"
"Not Without Friends";"1";"2";"5490"
"Groove P";"2";"5";"2867"
"Simon Kidzoo";"1";"2";"5491"
"Huxley";"1";"2";"5492"
"Sticks & Stonez";"3";"8";"1968"
"Matt Early";"1";"3";"4118"
"Rawdio";"1";"1";"8512"
"DJ Sneak";"1";"1";"8513"
"Moxy Edits";"1";"3";"4119"
"Hatiras";"1";"3";"4120"
"Discoloverz";"1";"3";"4121"
"D Stone";"1";"3";"4122"
"Soul Reductions";"1";"5";"2868"
"Igor Gonya";"17";"43";"329"
"Skyline Sun";"1";"2";"5493"
"Robin Masters Orchestra";"1";"9";"1774"
"Rhythm Plate";"1";"3";"4123"
"Karizma";"1";"5";"2869"
"The Far Out Monster Disco Orchestra";"1";"4";"3383"
"mono.mode";"1";"6";"2492"
"Urban Sound Lab Presents Miss Yankey";"1";"6";"2493"
"Massiande";"2";"7";"2220"
"Pete Maxey";"1";"2";"5494"
"Mike Simonetti";"1";"8";"1969"
"D.C. LaRue";"1";"2";"5495"
"Make A Dance";"1";"3";"4124"
"Soundstream";"1";"4";"3384"
"Pontchartrain";"1";"10";"1603"
"scruscru";"3";"17";"924"
"Lup Ino";"1";"3";"4125"
"Justnique";"2";"2";"5496"
"Paul Cut";"1";"6";"2494"
"Mr V";"1";"4";"3385"
"Simbad";"1";"2";"5497"
"Isoul8";"1";"6";"2495"
"karmasound";"1";"4";"3386"
"D'Arabia";"1";"2";"5498"
"COMFY BELLA";"1";"4";"3387"
"KID.";"1";"1";"8514"
"Kolter";"1";"3";"4126"
"Purple Ice";"1";"3";"4127"
"Tim Deluxe";"1";"2";"5499"
"Catherine Mooreland";"1";"2";"5500"
"Magou";"1";"5";"2870"
"Akabu";"1";"2";"5501"
"Dead Sound";"1";"1";"8515"
"Hajaj";"1";"2";"5502"
"Jamie xx";"3";"6";"2496"
"Joy Anonymous";"2";"3";"4128"
"TOKiMONSTA";"1";"3";"4129"
"Flight Facilities";"4";"10";"1604"
"Balu Brigada";"1";"1";"8516"
"nimino";"1";"2";"5503"
"Alice Ivy";"1";"1";"8517"
"BLOND:ISH";"1";"1";"8518"
"Riva Starr";"3";"7";"2221"
"Justice";"1";"1";"8519"
"Thee Sacred Souls";"1";"1";"8520"
"tolliver";"1";"1";"8521"
"The Meters";"1";"1";"8522"
"Brooklyn Funk Essentials";"1";"1";"8523"
"Chuggin Edits";"1";"1";"8524"
"Doug Shorts";"1";"1";"8525"
"free youth";"1";"1";"8526"
"稲垣次郎とソウル・メディア";"1";"1";"8527"
"Dexter Wansel";"1";"1";"8528"
"Lazywax";"3";"12";"1338"
"Danny Russell";"1";"3";"4130"
"Madcat";"3";"5";"2871"
"Choices";"1";"6";"2497"
"Theo Kottis";"1";"4";"3388"
"Disco Dandies";"1";"5";"2872"
"Dave Mathmos";"1";"7";"2222"
"Qubiko";"1";"6";"2498"
"Harvey Touch";"1";"4";"3389"
"The Vision";"1";"8";"1970"
"Stephane Deschezeaux";"1";"8";"1971"
"Leslie Lello";"1";"2";"5504"
"oh yeah";"1";"4";"3390"
"Third Attempt";"1";"8";"1972"
"Marc Cotterell";"1";"2";"5505"
"Melon Bomb";"1";"1";"8529"
"Reinhard Vanbergen";"1";"1";"8530"
"Ellen Reid";"1";"1";"8531"
"Pittsburgh Track Authority";"1";"1";"8532"
"Last Nubian";"1";"1";"8533"
"Roy Werner";"1";"1";"8534"
"Nu Deco Ensemble";"2";"2";"5506"
"Melchior Sultana";"1";"1";"8535"
"Steve Bug";"1";"1";"8536"
"Gavinco";"1";"1";"8537"
"Ross Couch";"1";"1";"8538"
