Artist;Name;Scrobbles;Rank
Nina Simone;Here Comes The Sun - (Francois K. Remix);1;16987
Nina Simone;O-o-h Child - (Nickodemus' Shufflin' Only Mix);1;16988
Rodney Hunter;Work That Body;1;16989
Them;It's All Over Now, Baby Blue (feat. Van Morrison);1;16990
Mattafix;Living Darfur;1;16991
Lamont Dozier;Going Back to My Roots;1;16992
Waldeck;Shala-lala-la;2;9518
Yse Saint Laur'ant;The Optimistic Voyeur;1;16993
Max Cooper;Incompleteness;2;9519
Max Cooper;Hope;3;6317
Max Cooper;Phi;2;9520
Max Cooper;Rule 110;2;9521
Max Cooper;Reciprocity;1;16994
Max Cooper;Emptyset;2;9522
Max Cooper;Volition;1;16995
Max Cooper;Platonic;2;9523
Max Cooper;Identity;1;16996
Max Cooper;Reflex;2;9524
Max Cooper;Lovesong;1;16997
Max Cooper;Memories;1;16998
Sudan Archives;Confessions;2;9525
Acid Pauli;Euphonium 25;2;9526
Ego Ella May;Tea & Sympathy;7;2116
Shigeto;MCW;4;4567
Les Filles De Illighadad;Tende II - Dauwd & Maryisonacid Mix;2;9527
Agrupacion Ilegal Los Imparciales;Cumbia Hip Hop;1;16999
Simakov;Sync - Landhouse Remix;1;17000
Bremer/McCoy;Højder;30;77
Skinshape;I Didn't Know - Dub Version;3;6318
Skinshape;I Didn't Know - Extended;1;17001
Maribou State;Feel Good;3;6319
Max Cooper;Perpetual Motion;2;9528
Max Cooper;Perpetual Motion - Edit;1;17002
Digital Afrika;Babalú Ayé;7;2117
Kiko Navarro;Cacao Ceremony;1;17003
Randomized Coffee;Barake - Club Mix;1;17004
Dorothy Ashby;Secret love;1;17005
Tenesha The Wordsmith;Why White Folks Can't Call Me Nigga;3;6320
Tenesha The Wordsmith;Bastard;2;9529
Tenesha The Wordsmith;The Collection;3;6321
Tenesha The Wordsmith;Corny Ass Poem;1;17006
Tenesha The Wordsmith;Again;2;9530
Tenesha The Wordsmith;Peackocks & Other Savage Beasts;1;17007
Tenesha The Wordsmith;I Dream So Loud;3;6322
Joe Armon-Jones;Yellow Dandelion;3;6323
Four Tet;Anna Painting;2;9531
Four Tet;Lahaina Noon;1;17008
Scott nice;Picaflorcita - El Búho Remix;1;17009
Uniting Of Opposites;Car Number 27/Mr. Alpo - Tim Deluxe Remix;1;17010
DJ Koze;Music On My Teeth;3;6324
Tycho;Jetty;1;17011
Young Marco;Dreamless;2;9532
Quantic;Orquídea;17;390
Quantic;Motivic Retrograde;17;391
Octo Octa;Bodies Meld Together;3;6325
Octo Octa;Loops for Healing;13;735
Quantic;You Used to Love Me - Alfa Mist Remix;4;4568
August Artier;La Makumba - Genii & Noraj Cue Remix;1;17012
Uniting Of Opposites;Mints;9;1427
Uniting Of Opposites;Dr. Roach;1;17013
Ali Farka Touré;Goydiotodam;1;17014
Vakula;RA.311 Vakula - 2012.05.14;1;17015
Lana Del Rey;Mariners Apartment Complex;1;17016
Romare;Gone;14;626
Haley;My Wave;1;17017
Van Stee;Here Come the Fire;11;1023
Van Stee;We Are;1;17018
Saâda Bonaire;You Could Be More As You Are - 1982 Version;1;17019
Jaja;Zaka;1;17020
Ebo Taylor;Love and Death;3;6326
Shuggie Otis;Strawberry Letter 23;10;1189
Amanaz;Khala My Friend;3;6327
Hailu Mergia;Anchin Kfu Ayinkash;1;17021
Mulatu Astatke;Tezeta (Nostalgia);4;4569
Domenique Dumont;Sans cesse, mon chéri;3;6328
William Onyeabor;Love Is Blind;1;17022
Jackie Mittoo;Oboe;1;17023
Gloria Ann Taylor;Deep Inside You;1;17024
ESG;You're No Good;1;17025
Darondo;Didn't I;1;17026
Saâda Bonaire;More Women - 1983 Version;1;17027
Brokenchord;Door Shutter;7;2118
Seb Wildblood;amelia (feat. mauv);1;17028
Dauwd;Ritter Sport;4;4570
O'Flynn;Udu;14;627
O'Flynn;Celestine;9;1428
O'Flynn;Aeolian;7;2119
O'Flynn;Painted Wolf;9;1429
O'Flynn;Seamstress;6;2661
O'Flynn;Desmond's Empire;13;736
O'Flynn;Neptune;4;4571
Quantic;Tierra Mama;14;628
Jimi Hendrix;...And the Gods Made Love;1;17029
Paul Traeumer;Binary Code - Kusht Remix;1;17030
GoGo Penguin;Time-Lapse City;2;9533
The Comet Is Coming;Lifeforce Part II;5;3453
Mor Elian;Radical Spectacular;1;17031
Karl Hector & The Malcouns;Orange Man;4;4572
Move D;Der Bergkönig;2;9534
Karl Hector & The Malcouns;Non Ex Orbis;1;17032
Soul Keita;Freedom;6;2662
Kerala Dust;Kerala Dust live @ Fusion 2019;3;6329
The Comet Is Coming;Because the End Is Really the Beginning;2;9535
Oval Space / The Pickle Factory;TPF–006: Donato Dozzy;2;9536
The Beatles;The Fool On The Hill - Remastered 2009;1;17033
Move D;Footer;1;17034
The Comet Is Coming;Birth of Creation;1;17035
Curtis Mayfield;(Don't Worry) If There Is A Hell Below, We're All Going To Go - Single Version;3;6330
Anchorsong;Butterflies;5;3454
Creedence Clearwater Revival;Fortunate Son;1;17036
The Karminsky Experience Inc.;Exploration;1;17037
Shuggie Otis;Inspiration Information;11;1024
Shuggie Otis;Island Letter;7;2120
Shuggie Otis;Sparkle City;7;2121
Thierry David;Searching Serenity;1;17038
Extremely Bad Man;Up with the Birdies;2;9537
Robag Wruhme;Nata Alma - Radio Version;1;17039
Marlena Shaw;California Soul;1;17040
Ashley Henry;Star child (feat. Judi Jackson);3;6331
Ashley Henry;Realisations;3;6332
Commodores;Brick House;1;17041
Ashley Henry;Between the Lines (feat. Keyon Harrold & Sparkz);3;6333
Ashley Henry;Introspection (feat. Theo Croker);3;6334
Ashley Henry;COLORS;1;17042
Ashley Henry;Cranes (In the Sky);3;6335
Ashley Henry;I Still Believe (feat. Milton Suggs);2;9538
Ashley Henry;Elipsis (Interlude);2;9539
Ashley Henry;Sunrise;1;17043
Ashley Henry;Dark Honey (4TheStorm) (feat. Makaya McCraven);1;17044
Ashley Henry;Pressure - Instrumental;1;17045
Ashley Henry;Ahmed;1;17046
Ashley Henry;Lullaby (Rise & Shine) (feat. Judi Jackson);1;17047
Ashley Henry;Battle (feat. Binker Golding & Moses Boyd);1;17048
Ashley Henry;THE MIGHTY (feat. Ben Marc);1;17049
Whitney;No Woman;1;17050
Sampa the Great;Freedom;2;9540
Ali Farka Touré;Heygana;1;17051
CROWN RULER;Crown Ruler Mix #1 - Jeremy Spellacey;1;17052
Acid Pauli;Dancing in the Trunk;1;17053
Acid Pauli;Goran Utan;1;17054
O'Flynn;60 Rutledge;11;1025
Digital Afrika;Mozambique;1;17055
Digital Afrika;Dark Matter;2;9541
Digital Afrika;Brazilian Blend;3;6336
Tendts;Cosmic Swimmer - Soulwax Remix;1;17056
Leifur James;Osho - Bruce's Resymph;1;17057
Chelou;Garden;2;9542
Skinshape;Take My Time;1;17058
Skinshape;Don't Call My Name;1;17059
Skinshape;Shyma;1;17060
Skinshape;Penny in a Well;1;17061
Red Axes;The Watkins;1;17062
Dionisio Maio;Dia Ja Manche;2;9543
JOSE CASIMIRO;Morti Sta Bidjàcu;2;9544
Bana;Pontin pontin;2;9545
Monolink;The End;4;4573
Bella Boo;The Hours;3;6337
Corbo;Hadd 2 Do It to Emm;1;17063
Buttering Trio;Dreaming Of India feat. Albalak;1;17064
Bella Boo;Álom;1;17065
Bella Boo;Barak;1;17066
Joe Armon-Jones;Try Walk With Me;3;6338
Joe Armon-Jones;Gnawa Sweet;2;9546
Joe Armon-Jones;Icy Roads (Stacked);2;9547
Joe Armon-Jones;(To) Know Where You're Coming From;1;17067
Joe Armon-Jones;The Leo & Aquarius;1;17068
Joe Armon-Jones;You Didn't Care;1;17069
Joe Armon-Jones;Self: Love;1;17070
Shuggie Otis;Happy House;7;2122
Shuggie Otis;Rainy Day;7;2123
Shuggie Otis;XL-30;7;2124
Shuggie Otis;Pling!;6;2663
Shuggie Otis;Not Available;5;3455
Shuggie Otis;Sweet Thang;6;2664
Shuggie Otis;Ice Cold Daydream;5;3456
Shuggie Otis;Freedom Flight;4;4574
Andrew Bird;/=/;3;6339
Andrew Bird;Sovay;3;6340
Andrew Bird;A Nervous Tic Motion of the Head to the Left;7;2125
Andrew Bird;Fake Palindromes;4;4575
Andrew Bird;Measuring Cups;3;6341
Andrew Bird;Banking on a Myth;3;6342
Andrew Bird;Masterfade;2;9548
Lambert;Porcelain;22;191
Lambert;Jean-Luc;19;283
Lambert;The Dance;19;284
Lambert;The Stream;19;285
Lambert;Sparrow;19;286
Lambert;Vienna;19;287
Lambert;Awake;16;459
Lambert;Wedding;16;460
Lambert;Tram;15;538
Lambert;Otis;19;288
Lambert;Nostalgia;13;737
Lambert;November;12;865
Neil Cowley;Dfam;1;17071
Ashley Henry;COLORS (feat. Joshua Idehen);2;9549
axelboman;Frasier - Into My Dub;1;17072
Edmoon Records;Lascivio Bohemia - Aguardientico Pues;2;9550
Modern Obscure Music;Olaf Blanch - Nur Yawa (Suzanne Kraft Remix);1;17073
Floating Points;LesAlpx;7;2126
THE DIABOLICAL LIBERTIES;Interplanetary Children;1;17074
THE DIABOLICAL LIBERTIES;Egyptian Moons;1;17075
THE DIABOLICAL LIBERTIES;Featuring Battagon;1;17076
Penguin Cafe;Winter Sun;2;9551
Penguin Cafe;Chinstrap;1;17077
Penguin Cafe;Chapter;1;17078
Timbuktu;Falken - Lindström & Prins Thomas Remix;4;4576
Robag Wruhme;Nata Alma;1;17079
Robag Wruhme;Ende #2;1;17080
XOA;Out & Out;1;17081
May East;Maraka;1;17082
Dequinha e Zaba;preposições;1;17083
Oharaska;A Fábula;1;17084
Fausto Fawcett;Shopping de voodoos;1;17085
Hans-Joachim Roedelius;Auf Leisen Sohlen;2;9552
Manu Delago;Circadian;1;17086
Manu Delago;The Silent Flight Of The Owl;3;6343
Manu Delago;Uranus;1;17087
Manu Delago;The Moment I'm Still Awake;1;17088
Manu Delago;Delta Sleep (Live at 4:33am);1;17089
Manu Delago;Draem;1;17090
Manu Delago;Zeitgeber;1;17091
Nils Frahm;Over There, It's Raining;2;9553
Colleen;Captain Of None;3;6344
Mathias Eick;Children;1;17092
Manu Delago;Medina II;1;17093
Nookala Chinna Satyanarayana;Arabhi;1;17094
Wayward;Raval;1;17095
Neil Cowley;"DFAM - 12"" Version";2;9554
O'Flynn;Mesablanca;16;461
Gene Harris;Losalamitoslatinfunklovesong;3;6345
The Invisible;Life’s Dancers - Floating Points Remix;2;9555
Harvey Sutherland;Bravado;1;17096
Mndsgn;Purple T Shirts;2;9556
Daymé Arocena;Mambo Na' Mà;2;9557
Vels Trio;Yellow Ochre - Pt. 1;1;17097
Timbuktu;Pendelparanoia;1;17098
Håkan Hellström;Det kommer aldrig va över för mig;1;17099
Veronica Maggio;Rosa drinkar och champagne;1;17100
Silvana Imam;Tänd Alla Ljus;1;17101
Jonti;Zuki;1;17102
bastien keb;Flowers;19;289
The Kutimangoes;Money Is The Curse;1;17103
Jacques;Endless Cultural Turnover;1;17104
Cotonete;Layla;1;17105
Abro;Honey Bee feat. KerenDun;1;17106
Compost;Bwaata;2;9558
Rahhh;Dog Days;1;17107
Fellini Félin;Breath Hold;1;17108
Jordan Rakei;Eye To Eye - Dan Kye Remix;1;17109
Spacetime Continuum;Fluresence - Mixed;3;6346
Peggy Gou;Hungboo (DJ-Kicks) - Mixed;3;6347
Pearson Sound;Earwig - Mixed;3;6348
Pegasus;Perseguido Por El Rayo - Mixed;4;4577
Sly And Lovechild;The World According To Sly and Lovechild (Andrew Weatherall Mix) - Mixed;1;17110
Dorisburg;Rytm804 - Mixed;3;6349
Hiver;Pert - Mixed;1;17111
Uku Kuut;That's Right;2;9559
Batang Frisco;Myth;2;9560
Joji Yuasa;Two Pastorales: Pastorale A;3;6350
Brian Eno;An Ending (Ascent) - Remastered 2005;4;4578
Wilburn Burchette;witch's will;3;6351
Joanna Brouk;Chimes and Bells;3;6352
Guem;Le Serpent;1;17112
SHIKA SHIKA;Barrio Lindo @ Sunset The Marina (Tokyo, Japan) - Special Chill Folk liveset;3;6353
Späk;meditation;1;17113
Black Pumas;Black Moon Rising;8;1710
Seanie T;Warning (feat. Roots Manuva);3;6354
Black Pumas;Colors;6;2665
Leifur James;Salaninam - Auntie Flo Remix;2;9561
Leifur James;Mumma Don't Tell - Faltydl Remix;1;17114
Mop Mop;Jua Kiss;2;9562
Cleve Pozar;Changes;1;17115
DJ Koze;Colors Of Autumn;1;17116
DJ Koze;This Is My Rock;1;17117
DJ Koze;Planet Hase;1;17118
DJ Koze;Scratch That;1;17119
DJ Koze;Muddy Funster;1;17120
DJ Koze;Jesus;1;17121
DJ Koze;Lord Knows;1;17122
Black Pumas;Fire;2;9563
Black Pumas;Know You Better;2;9564
Black Pumas;OCT 33;2;9565
Black Pumas;Stay Gold;2;9566
Black Pumas;Old Man;2;9567
Black Pumas;Confines;2;9568
Black Pumas;Touch The Sky;2;9569
Luke Abbott;Brazil;6;2666
Bodega;How Did This Happen?!;1;17123
leveldva;Kurup Djset at Leveldva, july'19;4;4579
Dino & The Deltones;Daydream;1;17124
The Friendly Seven feat. Betty Thompson;Thank You For Bringing Me Out;2;9570
Yo La Tengo;You Can Have It All;2;9571
Clark;Butterfly Prowler;3;6355
Dreems;Kobza Vajk - Kis kece lányom (Dreems 'revise-revisit-revision' remix);1;17125
John Talabot;Talaboman - Flash Forward;1;17126
axelboman;Talaboman - Discodrums;3;6356
Jake Milliner;Where's Jozz;1;17127
Max Cooper;Symmetry;2;9572
Max Cooper;Seed;2;9573
Max Cooper;Distant Light;2;9574
Frédéric Chopin;Nocturne No.1 in B flat minor, Op.9 No.1;1;17128
Frédéric Chopin;Nocturne No.2 in E flat, Op.9 No.2;1;17129
Frédéric Chopin;Nocturne No.4 in F, Op.15 No.1;1;17130
Frédéric Chopin;Nocturne No.5 in F Sharp, Op.15 No.2;1;17131
Frédéric Chopin;Nocturne No.7 in C sharp minor, Op.27 No.1;1;17132
Derrok;Mapu Lahual;1;17133
Uakti;Olhos de Serpente (Pigmalião & Facchi Edit);1;17134
Call Super;Echothread;3;6357
Call Super;Chiseler's Rush;4;4580
Call Super;Majenta;4;4581
Call Super;All We Have Is Speed;2;9575
Call Super;All We Have Is Glue;2;9576
Salon - Zur wilden Renate;Renate Podcast 061 - Axel Boman;1;17135
Barbara Moore;Steam Heat - Mixed;1;17136
inflo;No Fear - Mixed;1;17137
Merle;Fannie Likes 2 Dance - Mixed;1;17138
Manuel Darquart;Birds of Paradiso - Mixed;1;17139
DrumTalk;Red Haze - Mixed;1;17140
Admin;Space Cadet - Mixed;1;17141
Mocky;How It Goes - Mixed;1;17142
The Marias;Cariño - Mixed;1;17143
Sly5thAve;Super Rich Kids - Mixed;1;17144
Kamaal Williams;High Roller - Mixed;1;17145
Sam Evian;Next to You - Mixed;1;17146
BADBADNOTGOOD;Lavender - Mixed;1;17147
Jungle;Come Back a Different Day - Mixed;1;17148
Mansur Brown;Shiroi - Mixed;1;17149
The Flying Stars Of Brooklyn NY;Live On - Mixed;1;17150
Sault;Masterpiece - Mixed;2;9577
Paul Cherry;Like Yesterday - Mixed;1;17151
HNNY;Sunday - Mixed;1;17152
Floating Points;Falaise;10;1190
Floating Points;Last Bloom;7;2127
Floating Points;Anasickmodular;4;4582
Floating Points;Requiem for CS70 and Strings;3;6358
Floating Points;Karakul;5;3457
Floating Points;Bias;5;3458
Floating Points;Environments;3;6359
Floating Points;Sea-Watch;3;6360
Floating Points;Birth;2;9578
Floating Points;Apoptose, Pt. 1;2;9579
Floating Points;Apoptose, Pt. 2;2;9580
Lil Pump;Gucci Gang;1;17153
Kusht;Kids so kool;1;17154
Kusht;18 degrees (dusk);1;17155
Kusht;Animalia;1;17156
Clark;Spring But Dark;1;17157
Ebo Taylor;Palaver;1;17158
30/70;Fluid Motion;3;6361
Charlotte Adigéry;Cursed and Cussed;8;1711
Hector Plimmer;Next to Nothing;1;17159
Hector Plimmer;Sonnet 17;1;17160
Hector Plimmer;Still Here;1;17161
Hector Plimmer;Somebody Else;2;9581
Hector Plimmer;Tapeloop;3;6362
Cypress Hill;Insane in the Brain;1;17162
Slumberville;Honolulu;1;17163
The Small Circle;Memories;1;17164
Joaquín Cornejo;El Viaje;3;6363
Tawiah;Lost in a Dream;12;866
Tawiah;Recreate;7;2128
Tawiah;Good;8;1712
Tawiah;Starts Again;4;4583
Tawiah;Mother's Prayer;11;1026
Tawiah;One Moment;12;867
Area Code 615;Devil Weed and Me;3;6364
Crue-l Grand Orchestra;Candymountain In The Rainywoods (HF Steelguitarapella + Original Mix);3;6365
Glissandro 70;Bolan Muppets;3;6366
Holger Czukay;Cool in the Pool;2;9582
Bjørn Torske;Soloppgang Over Yukigaya;3;6367
Rey De Copás;Frontera Del Ensueno (Grid Caramba Dub);2;9583
The Mole;Acadian;2;9584
The Electric South;Sing (Unabombers Electric North remix);13;738
Carlos Hernandez;Roller Giggle;3;6368
Finzy Kontini;Cha Cha Cha (Bass And Drums);3;6369
Musique;Summer Love Theme;3;6370
Soylent Green;Camera Obscura;2;9585
Boards of Canada;Nlogax;2;9586
Sebastian Mullaert;Visitor's Path;1;17165
Sebastian Mullaert;Wings of Remembrance;1;17166
Nicola Cruz;Siete - Live Version;1;17167
Iñigo Vontier;Jubile is OK;1;17168
Iñigo Vontier;Masika;1;17169
Thomass Jackson;El Hihat;1;17170
Thomass Jackson;Naive Song in E Minor;1;17171
O'Flynn;TKOTN - Mixed;4;4584
Tsha;Sacred - Mixed;2;9587
Will Saul;By Your Side - Mixed;2;9588
Titeknots;Buzzard Walk - Mixed;2;9589
Dan Kye;Focus - Mixed;2;9590
Barakas;Roach - Mixed;2;9591
R. Lyle;Perpetrator - Mixed;2;9592
Rone;Mirapolis (Laurent Garnier Remix) - Mixed;2;9593
Throwing Snow;Rheged - Mixed;2;9594
Nepa Allstar;The Way - Mixed;2;9595
DJ Seinfeld;Stargard - Mixed;3;6371
Earth Trax;If You (Club Mix) - Mixed;1;17172
John Beltran;Collage Of Dreams - Mixed;1;17173
Georges Rey Ensemble;Papio (Kusht Edit);2;9596
NATURAL LATERAL;A2. 46 to Foulden;1;17174
NATURAL LATERAL;A3. Days with Amber;1;17175
NATURAL LATERAL;B1. Safe as sound;1;17176
NATURAL LATERAL;B2. Stalagmite;1;17177
Santi;Mercurio - Acid Pauli Remix;9;1430
Michael Kiwanuka;You Ain't The Problem;4;4585
Michael Kiwanuka;Rolling;4;4586
Michael Kiwanuka;I've Been Dazed;4;4587
Michael Kiwanuka;Piano Joint (This Kind Of Love) - Intro;4;4588
Michael Kiwanuka;Piano Joint (This Kind of Love);3;6372
Michael Kiwanuka;Another Human Being;4;4589
Michael Kiwanuka;Living In Denial;4;4590
Michael Kiwanuka;Hero - Intro;4;4591
Michael Kiwanuka;Hero;3;6373
Michael Kiwanuka;Hard To Say Goodbye;3;6374
Michael Kiwanuka;Final Days;2;9597
Michael Kiwanuka;Interlude (Loving the People);2;9598
Michael Kiwanuka;Solid Ground;2;9599
Michael Kiwanuka;Light;1;17178
Meitei;Ike;3;6375
Meitei;Nami;3;6376
Meitei;Sento - Pt. 2;3;6377
Meitei;Kawanabe Kyosai - Pt. 2;4;4592
Meitei;Chouchin;4;4593
Meitei;Maboroshi;4;4594
Meitei;Sento - Pt. 1;2;9600
Meitei;Kawanabe Kyosai - Pt. 1;1;17179
Meitei;Shinkai;3;6378
Meitei;Myo;1;17180
Meitei;Utano;2;9601
Tawiah;Borders;15;539
Santi;Mercurio;1;17181
A Winged Victory for the Sullen;The Slow Descent Has Begun;4;4595
DAMA DAMA;North Downs - Nightlife Blues;1;17182
Jonas Sá;8- Tua Cor ( Urubued By URUBU Marinka);1;17183
HouseWork;Cheikha Rimitti - Chab Rassi (Housework Acid Trip Edit);1;17184
Tunnelvisions;Tunnelvisions - Rain Dance (Super Flu's ACJ Remix);1;17185
Talaboman;Talaboman - Discodrums [TAB01];5;3459
Budgie;Sometimes - Mixed;3;6379
MinaeMinae;Vorwegnahme;1;17186
MinaeMinae;Darlegung;1;17187
MinaeMinae;Bramarbas;1;17188
Arms and Sleepers;You May Visit The Cosmos;1;17189
Georgia Anne Muldrow;Almost Trendy;5;3460
Georgia Anne Muldrow;Bass Attack Bap;3;6380
Georgia Anne Muldrow;Big Mama Africa Jam;3;6381
Georgia Anne Muldrow;Brokenfolks;3;6382
C.A.R.;Dick Schaffrath;6;2667
Josephine Wiggs;37 Words;1;17190
Josephine Wiggs;Slipping Through The Cracks;1;17191
Josephine Wiggs;We Fall;1;17192
Josephine Wiggs;In a Yellow Wood;1;17193
Josephine Wiggs;Loveliest Of Trees;1;17194
Visible Cloaks;Screen;2;9602
Mop Mop;Let I Go feat. Anthony Joseph;1;17195
Mop Mop;Heritage feat. Anthony Joseph;6;2668
Mop Mop;Phantom Of The Panther;1;17196
Mop Mop;Run Around feat. Fred Wesley & Anthony Joseph;1;17197
Mop Mop;The Golden Bamboo;1;17198
Mop Mop;Loa Chant (feat. Sara Sayed);2;9603
Meitei;Seto;2;9604
Marcus Hamblett;Lost At Sea;8;1713
Marcus Hamblett;Ghost Socks;5;3461
Niklas Wandt;Balanphontanz in drei Schüben;3;6383
Ralph Heidel;The Flood;5;3462
Keope;A Night in Bacalar;2;9605
Karaba;Der Inder;9;1431
Peter Power;Silence & Reality feat. Jally & Alan Watts;1;17199
David Nesselhauf;Space Station;3;6384
Shake Stew;Shake the Dust;2;9606
Stimming x Lambert;The Little Giant;8;1714
Sissi Rada;Acrasian Beat;2;9607
Andromeda Mega Express Orchestra;J Schleia;2;9608
Oracles;That Was I;1;17200
Onom Agemo;Liquid Love;1;17201
Torben Unit;Free (Get Yourself Together);1;17202
JJ Whitefield;14/08;1;17203
Yacht;Sad Money;6;2669
Leon Vynehall;I, Cavallo;6;2670
Yacht;(Downtown) Dancing;1;17204
Yacht;Hey Hey;1;17205
Marcus Hamblett;The Warren - part I;2;9609
Marcus Hamblett;The Warren - part II;2;9610
Marcus Hamblett;Gardner's Basement;2;9611
Marcus Hamblett;Vibraphone Piece;2;9612
Meitei;Sankai;3;6385
Meitei;Aoyagi;3;6386
Meitei;Touba;4;4596
Meitei;Mushiro;3;6387
Meitei;Ensō;1;17206
Salomea;Magnolia Tree;1;17207
C.A.R.;Pressure Drop;1;17208
Matana Roberts;Jewels Of The Sky: Inscription;2;9613
Matana Roberts;As Far As the Eye Can See;2;9614
Matana Roberts;Trail Of The Smiling Sphinx;2;9615
Meitei;Sazanami;1;17209
Meitei;Curio;1;17210
Meitei;Jizo;1;17211
Meitei;Moryo;1;17212
Meitei;Shoji;1;17213
Kerala Dust;Magdalena - Original Mix;1;17214
Karnaval Blues;LoveConfusion;1;17215
Barney Artist;Leave It All;1;17216
Andrew Bird;Manifest (feat. Erika Wennerstrom);1;17217
Melodiesinfonie;AO Longo Do Rio;2;9616
Melodiesinfonie;Enjoy Your Life;4;4597
Melodiesinfonie;Light;3;6388
Melodiesinfonie;Keep on Searching;2;9617
Melodiesinfonie;Peace on Earth;6;2671
Tawiah;Don't Hold Your Breath;7;2129
O/Y;Turtles;1;17218
O/Y;Der kleine Mann (Xique-Xique Remix) (Digital Bonus);1;17219
Shellac;Spoke;2;9618
Ralph Heidel;Sweet Dark Moves;1;17220
Ralph Heidel;Pictures;1;17221
Ralph Heidel;Kadiköy Shimmer;1;17222
Ralph Heidel;Our Kingdom;1;17223
Steve Moore;Your Sentries Will Be Met with Force;1;17224
Steve Moore;In the Shelter of the Dunes;1;17225
Steve Moore;Beloved Exile;1;17226
Steve Moore;Throne Lane;1;17227
Steve Moore;My Time Among the Snake Lords;1;17228
O'Flynn;Aletheia;23;162
Benita;Time For A Change;1;17229
Dusky;Amongst The Gods - Brame & Hamo Remix;1;17230
Peter Abdul;Don't You Know;1;17231
Anthony Naples;Tango;2;9619
Matt Karmil;Sourced;9;1432
Ami Dang;Raiments;3;6389
