Artist;Name;Scrobbles;Rank
"DLJ";"Jazzy Chill: Sweet Jazzy Infused Tunes to Chill Out";"1";"10142"
"Mr. Scruff";"Jazzy Chill: Sweet Jazzy Infused Tunes to Chill Out";"1";"10143"
"Kazam";"Jazzy Chill: Sweet Jazzy Infused Tunes to Chill Out";"1";"10144"
"Quantic";"Jazzy Chill: Sweet Jazzy Infused Tunes to Chill Out";"1";"10145"
"Philippe Cohen Solal";"Jazzy Chill: Sweet Jazzy Infused Tunes to Chill Out";"1";"10146"
"Nostalgia 77";"Jazzy Chill: Sweet Jazzy Infused Tunes to Chill Out";"1";"10147"
"The Breed";"Jazzy Chill: Sweet Jazzy Infused Tunes to Chill Out";"1";"10148"
"Burrito Brown";"Jazzy Chill: Sweet Jazzy Infused Tunes to Chill Out";"1";"10149"
"4th Sign";"Jazzy Chill: Sweet Jazzy Infused Tunes to Chill Out";"2";"6571"
"Quantic";"Nowhere";"3";"4866"
"Monika Kruse";"Tacos Beats";"2";"6572"
"Neuquén Groove";"Les Disques Du Bord de L'eau - Summer 2020";"1";"10150"
"Oskar Skarp";"Burning Like The Sun (2011 REMIXES)";"7";"2265"
"Souleance";"Aquarelle";"1";"10151"
"Federico Estevez";"Montevidensis (El Búho & Fede Estévez)";"3";"4867"
"Benjamin Fröhlich";"Amiata Remixed";"1";"10152"
"Henrik Schwarz";"99%";"3";"4868"
"Awkward Corners";"I'll Do It Tomorrow EP";"1";"10153"
"Fuel Fandango";"La grieta (feat. Chancha Via Circuito)";"10";"1573"
"Amtrac";"No Place (Remixes) (feat. Lali Puna)";"3";"4869"
"Pye Corner Audio";"Resist (John Talabot Remix)";"1";"10154"
"WhoMadeWho";"Synchronicity I";"1";"10155"
"Lido Pimienta";"Te Quería (Chancha Vía Circuito Remix)";"1";"10156"
"Khruangbin";"Pelota";"17";"805"
"Ikaru";"Sun";"1";"10157"
"Skinshape";"Umoja";"20";"640"
"Federico Estevez";"De Aquí Hasta Aquí";"10";"1574"
"Ex-Pylon";"Serenity Now, Insanity Later";"1";"10158"
"Mustafa Ahmed";"Son of the Drum Song";"5";"3137"
"Jaga Jazzist";"Spiral Era (Prins Thomas Remix)";"1";"10159"
"Flume";"The Difference (Jon Hopkins Remix)";"1";"10160"
"Kartell";"Electro Chill: Take a Deep Breath and Relax with the Ultimate Electronic Selection";"4";"3831"
"Nufrequency";"Electro Chill: Take a Deep Breath and Relax with the Ultimate Electronic Selection";"1";"10161"
"Weval";"Electro Chill: Take a Deep Breath and Relax with the Ultimate Electronic Selection";"1";"10162"
"Khruangbin";"Hasta El Cielo";"16";"869"
"Elder Island";"The Omnitone Collection Remixed";"2";"6573"
"Gianni Brezzo";"Henry";"1";"10163"
"EMS Synthi 100";"DEEWEE Sessions, Vol. 01";"1";"10164"
"Aphty Khéa";"Pengvibe";"1";"10165"
"Populous";"W";"1";"10166"
"Totally Enormous Extinct Dinosaurs";"I Can Hear the Birds";"4";"3832"
"Genevieve Artadi";"Living Like I Know I’m Gonna Die";"1";"10167"
"Mike Slott";"Vignettes";"1";"10168"
"Daniel Aged";"Daniel Aged";"1";"10169"
"Andras";"Joyful";"1";"10170"
"Waaju";"Grown";"25";"463"
"Kelly Lee Owens";"On";"4";"3833"
"Rick Wade";"Players Theme";"5";"3138"
"James Last";"Beachparty (Vol. 1)";"2";"6574"
"Afrosideral";"Filho do Mar";"2";"6575"
"Donny Benét";"Beneath The Sheets";"1";"10171"
"Resavoir";"Resavoir";"10";"1575"
"Muriel Grossmann";"Reverence";"1";"10172"
"l'éclair";"Homo Sapiens / Take the Money (Octopus Version)";"3";"4870"
"Laurent Bardainne";"Love Is Everywhere";"1";"10173"
"Mac Quayle";"The Last of Us Part II (Original Soundtrack)";"1";"10174"
"Your Planet Is Next";"Serenity Now, Insanity Later";"1";"10175"
"Khruangbin";"Mordechai";"14";"1039"
"Ezra Collective";"Footprints";"2";"6576"
"K15";"Vol. 1";"1";"10176"
"Nico Stojan";"Cardano";"1";"10177"
"Maria Rita Stumpf";"Outro Tempo";"1";"10178"
"Niklas Wandt";"Erdtöne";"7";"2266"
"Bruce Brubaker";"Glassforms";"8";"1993"
"Philip Glass";"Glassforms";"9";"1764"
"Rancido";"Cynosure";"1";"10179"
"Mental Overdrive";"Day (Prins Thomas Mix)";"1";"10180"
"Deluxe";"En confinement";"1";"10181"
"Lambert";"Good Sleep Music";"2";"6577"
"Rob Moss Wilson";"Big Lunch";"1";"10182"
"Catching Flies";"Silver Linings Remixed";"20";"641"
"Tryo";"XXV";"1";"10183"
"Romare";"The River";"1";"10184"
"Dan Bay";"Himmel Und Sonne";"1";"10185"
"Mr. Scruff";"DJ-Kicks (Mr. Scruff) [DJ Mix]";"1";"10186"
"Brigitte Bardot";"I Love Serge";"1";"10187"
"Superpitcher";"Sketch Of Japan";"6";"2647"
"Purple Disco Machine";"Soulmatic";"1";"10188"
"Lambert";"Alone II";"9";"1765"
"Flo Morrissey";"Gentlewoman, Ruby Man";"10";"1576"
"Shigeto";"Shigeto";"1";"10189"
"Ebo Taylor";"Disco Highlife Reedit Series, Vol. 2";"1";"10190"
"Michael Kiwanuka";"Final Days (Bonobo Remix)";"1";"10191"
"Gustavo Santaolalla";"The Last of Us Part II (Original Soundtrack)";"3";"4871"
"L.A. Salami";"Dancing with Bad Grammar: The Directors Cut";"28";"398"
"Kutiman";"Tanzania";"1";"10192"
"187 Lockdown";"187";"1";"10193"
"Spacebomb House Band";"A Little Bit At A Time: Spacebomb Family Rarities";"1";"10194"
"Angelica Garcia";"A Little Bit At A Time: Spacebomb Family Rarities";"1";"10195"
"Laura Veirs";"A Little Bit At A Time: Spacebomb Family Rarities";"1";"10196"
"The Waterboys";"A Little Bit At A Time: Spacebomb Family Rarities";"1";"10197"
"Sleepwalkers";"A Little Bit At A Time: Spacebomb Family Rarities";"1";"10198"
"Jackie Cohen";"A Little Bit At A Time: Spacebomb Family Rarities";"1";"10199"
"Cocoon";"A Little Bit At A Time: Spacebomb Family Rarities";"1";"10200"
"Tim Heidecker";"A Little Bit At A Time: Spacebomb Family Rarities";"1";"10201"
"Trey Pollard";"A Little Bit At A Time: Spacebomb Family Rarities";"1";"10202"
"Cameron Ralston";"A Little Bit At A Time: Spacebomb Family Rarities";"1";"10203"
"Landon Elliott";"A Little Bit At A Time: Spacebomb Family Rarities";"1";"10204"
"Karl Blau";"A Little Bit At A Time: Spacebomb Family Rarities";"1";"10205"
"Andy Jenkins";"A Little Bit At A Time: Spacebomb Family Rarities";"1";"10206"
"Good Dog Nigel";"A Little Bit At A Time: Spacebomb Family Rarities";"1";"10207"
"Charlie Fink";"A Little Bit At A Time: Spacebomb Family Rarities";"1";"10208"
"LEX AMOR";"New Tangents In Kampala, London and Nairobi, Vol. 1";"1";"10209"
"Maxwell Owin";"New Tangents In Kampala, London and Nairobi, Vol. 1";"2";"6578"
"Die Orangen";"Zwei Orangen";"1";"10210"
"Becker & Mukai";"Spice War Part One";"1";"10211"
"Earth, Wind & Fire";"September";"1";"10212"
"Shire Tea";"fabric presents Maribou State (DJ Mix)";"1";"10213"
"Hailu Mergia";"fabric presents Maribou State (DJ Mix)";"1";"10214"
"Julianna Barwick";"Healing is a Miracle";"11";"1412"
"Maurice Fulton";"Earth EP";"1";"10215"
"Oberst & Buchner";"Heimlich I";"1";"10216"
"Dan Bay";"One Night in Kerala EP";"2";"6579"
"Drugface";"Cult Dubs [Phase One]";"3";"4872"
"Prins Thomas";"Træns";"5";"3139"
"Matthew Halsall & The Gondwana Orchestra";"Soul Jazz Records presents KALEIDOSCOPE - New Spirits Known and Unknown";"3";"4873"
"Bonaparte";"Good Morning / Not Today";"7";"2267"
"Shire Tea";"Hackney Birdwatch";"7";"2268"
"HAAi";"Put Your Head Above The Parakeets";"3";"4874"
"Yazmin Lacey";"Soul Jazz Records presents KALEIDOSCOPE - New Spirits Known and Unknown";"3";"4875"
"Hector Plimmer";"Soul Jazz Records presents KALEIDOSCOPE - New Spirits Known and Unknown";"6";"2648"
"Ill Considered";"Soul Jazz Records presents KALEIDOSCOPE - New Spirits Known and Unknown";"2";"6580"
"The Expansions";"Soul Jazz Records presents KALEIDOSCOPE - New Spirits Known and Unknown";"6";"2649"
"Chip Wickham";"Soul Jazz Records presents KALEIDOSCOPE - New Spirits Known and Unknown";"4";"3834"
"Levitation Orchestra";"Soul Jazz Records presents KALEIDOSCOPE - New Spirits Known and Unknown";"3";"4876"
"Emma-Jean Thackray's WALRUS";"Soul Jazz Records presents KALEIDOSCOPE - New Spirits Known and Unknown";"2";"6581"
"Tenderlonious";"Soul Jazz Records presents KALEIDOSCOPE - New Spirits Known and Unknown";"1";"10217"
"hiatt db";"6 O'Clock Rock";"5";"3140"
"Sepalot";"NOWNEXT";"1";"10218"
"WOOM";"Seigfried / Self Control / White Ferrari";"1";"10219"
"Ronin Arkestra";"Fallen Angel (Kelpe Remix)";"1";"10220"
"K. Leimer";"Irrational Overcast";"15";"953"
"Big Wild";"6’s to 9’s (NEIL FRANCES Remix)";"6";"2650"
"Nicola Cruz";"Cult Dubs [Phase One]";"1";"10221"
"Zongamin";"Cult Dubs [Phase One]";"1";"10222"
"Lukas Endhardt";"Buteo EP";"1";"10223"
"I Am Oak";"Our Blood";"1";"10224"
"Tutu Atrash";"Path Integral II";"1";"10225"
"Move D";"To The Disco '77 (Live Rework)";"3";"4877"
"Duval Timothy";"2 Sim";"1";"10226"
"Jyoti";"This Walk";"1";"10227"
"Tom Misch";"What Kinda Music";"1";"10228"
"Albrecht La'Brooy";"Tidal River";"4";"3835"
"Oriyin";"Roll The Dice";"1";"10229"
"Hannah James";"The Woman and Her Words";"10";"1577"
"Kousto";"The Aquarium Effect";"1";"10230"
"Mosley Jr";"At Night I Stare";"21";"593"
"Alex Izenberg";"Caravan Château";"11";"1413"
"Dengue Dengue Dengue";"Door to the Cosmos - OntheCorner Dancefloor Sampler";"1";"10231"
"THE DIABOLICAL LIBERTIES";"Door to the Cosmos - OntheCorner Dancefloor Sampler";"1";"10232"
"Uffe";"Door to the Cosmos - OntheCorner Dancefloor Sampler";"3";"4878"
"Black Classical";"Door to the Cosmos - OntheCorner Dancefloor Sampler";"3";"4879"
"Clive From Accounts";"Door to the Cosmos - OntheCorner Dancefloor Sampler";"2";"6582"
"Romare";"Home";"85";"76"
"Peaking Lights";"E S C A P E";"27";"418"
"Tracey";"Skyfall";"1";"10233"
"Unhappybirthday";"Margo";"1";"10234"
"Andrew Ashong";"Flowers";"3";"4880"
"Omar S";"The Best!";"1";"10235"
"Akasha System";"Echo Earth";"7";"2269"
"Molero";"Ficciones Del Trópico";"19";"693"
"Bandé-Gamboa";"Horizonte - Revamping Rare Gems from Cabo Verde and Guinea-Bissau";"1";"10236"
"Global Communication";"Transmissions Sampler";"1";"10237"
"Akasha System";"Temple Images";"1";"10238"
"EARTH BOYS";"Battery Boys (Baltra's White Cherry Gelato Mix)";"1";"10239"
"Seahawks";"Escape Hatch (Bonus Track Version)";"2";"6583"
"Moondog";"Eucalyptus";"1";"10240"
"The Heliocentrics";"Fallen Angels (the Singles Collection)";"1";"10241"
"Mark Pritchard";"The Four Worlds";"16";"870"
"Avishai Cohen";"Big Vicious";"2";"6584"
"J Lloyd";"Kosmos";"11";"1414"
"Howie B";"My Left Pussyfoot";"2";"6585"
"CFCF";"Self Service";"4";"3836"
"Sessa";"Grandeza";"102";"48"
"Oni Ayhun";"OAR003";"5";"3141"
"Pantha du Prince";"Pius in Tacet (feat. Jungstötter)";"1";"10242"
"Galcher Lustwerk";"Information";"7";"2270"
"Barney McAll";"Precious Energy (Mike Gurrieri Remix)";"1";"10243"
"Febueder";"Tomalin Has Etched In";"2";"6586"
"Matthew Halsall";"Oneness";"1";"10244"
"Surv";"Je k'abere";"6";"2651"
"Snazzback";"Grook";"3";"4881"
"Gianni Brezzo";"Traditional Heart";"2";"6587"
"Elsa Hewitt";"Invisible Threads";"2";"6588"
"Los Days";"Singing Sands";"11";"1415"
"Blonde Koala";"M O O N S E T";"1";"10245"
"Julian Stetter";"Sensual EP";"2";"6589"
"Moon Duo";"Stars Are the Light";"6";"2652"
"Portico Quartet";"We Welcome Tomorrow";"3";"4882"
"Tsha";"Me You";"1";"10246"
"Gigi Masin";"Calypso";"4";"3837"
"Oma";"Tropic of Capricorn";"1";"10247"
"Glows";"J.L. HOOKER LOVE PLEASURE FOREVER";"2";"6590"
"Petter Eldh";"Koma Mate / Jagd";"4";"3838"
"B.J. Smith";"Between Ship and Shore, Pt.1";"1";"10248"
"Felipe Granda";"Oko EP";"2";"6591"
"Circle Of Live";"Live At Freerotation 2018";"1";"10249"
"Wolfsmond";"Proper Sunburn - Forgotten Sunscreen Applied By Basso";"1";"10250"
"Little People";"We Are But Hunks of Wood";"1";"10251"
"Käptn Peng";"Das nullte Kapitel";"3";"4883"
"moscoman";"Dévoué EP";"1";"10252"
"Jimmy Smith";"Midnight Special (Remastered)";"1";"10253"
"Hiromi";"Voice";"1";"10254"
"Jimmy Smith";"The Dynamic Duo";"1";"10255"
"DJ Cam Quartet";"Diggin";"2";"6592"
"Blockhead";"The Music Scene";"1";"10256"
"Fat Freddy's Drop";"Live In Munich";"1";"10257"
"Blockhead";"Music By Cavelight";"1";"10258"
"Moon Duo";"Planet Caravan";"1";"10259"
"Red Hot Chili Peppers";"Californication (Deluxe Edition)";"1";"10260"
"Johann Sebastian Bach";"Albinoni: Adagio in G minor / Pachelbel: Canon";"1";"10261"
"Wilma Archer";"A Western Circular";"8";"1994"
"Photay";"Waking Hours";"11";"1416"
"Mosley Jr";"Nothing in Between";"3";"4884"
"Sol Seppy";"The Bells Of 1 2";"5";"3142"
"MC Palakata";"Door to the Cosmos - OntheCorner Dancefloor Sampler";"2";"6593"
"Sunken Cages";"Door to the Cosmos - OntheCorner Dancefloor Sampler";"1";"10262"
"Hedrun";"Vulnerable in Bihag / Mose Bole Na";"10";"1578"
"Radiohead";"Kid A";"3";"4885"
"Quin Kirchner";"Batá Chop (Edit)";"1";"10263"
"Swarvy";"Sunny Days Blue";"11";"1417"
"Pigmalião";"Pigmalião Remixed";"1";"10264"
"Mickey Moonlight";"Interplanetary Music";"1";"10265"
"Tommy James & The Shondells";"Anthology";"4";"3839"
"Jaakko Eino Kalevi";"The Search (Domenique Dumont Remix)";"1";"10266"
"Flying Lotus";"Cosmogramma";"1";"10267"
"Edgar Rothermich";"Blade Runner: A 30th Anniversary Celebration (Music from the Motion Picture)";"1";"10268"
"Lesley Gore";"The Essential Collection";"1";"10269"
"Daphni";"Jiaolong";"1";"10270"
"Pusha T";"My Name Is My Name";"2";"6594"
"Eddie Kendricks";"The Eddie Kendricks Collection, Volume 1";"1";"10271"
"Joanie Sommers";"The Very Best of Joanie Sommers";"1";"10272"
"Romare";"Heaven";"1";"10273"
"Benge";"Twenty Systems";"2";"6595"
"Tracy Chapman";"Tracy Chapman";"1";"10274"
"Studio Deep";"Kamni";"4";"3840"
"Nubya Garcia";"Source";"47";"208"
"kurup";"Restinga";"2";"6596"
"Gonzalo Bolla";"Tripsica";"1";"10275"
"Kraut";"Atemporal EP";"3";"4886"
"Crussen";"Geoffrey Rolls";"2";"6597"
"Asha Puthli";"The devil is loose";"15";"954"
"Danika Smith";"Suit of Armour";"5";"3143"
"Quantic";"You Used To Love Me - A COLORS SHOW";"1";"10276"
"Funkadelic";"Reworked By Detroiters";"3";"4887"
"Sad City";"Shapes In Formation";"1";"10277"
"Sixty";"Boy Reel";"1";"10278"
"Boozoo Bajou";"Same Sun";"1";"10279"
"somni";"Home";"1";"10280"
"NATUREBOY FLAKO";"Andar Y Volar";"1";"10281"
"Wilson Tanner";"II";"12";"1271"
"David Marston";"Mercury in Retrograde";"1";"10282"
"Shire T";"Hackney Birdwatch";"6";"2653"
"O'Flynn";"O'Flynn - Mesablanca (O'Flynn & Ekhe Dub)";"1";"10283"
"Floco Floco";"On m'a dit";"1";"10284"
"ESG";"Come Away With ESG";"1";"10285"
"Makaya McCraven";"Universal Beings E&F Sides";"10";"1579"
"New Jackson";"From Night to Night";"1";"10286"
"Caribou";"Never Come Back (Morgan Geist Remix)";"1";"10287"
"Witch";"Witch: We Intend to Cause Havoc!";"5";"3144"
"Paul Simon";"Graceland (Alben für die Ewigkeit)";"1";"10288"
"Daft Punk";"Random Access Memories";"2";"6598"
"walterwarm";"Bamboo Forest";"1";"10289"
"Prince";"1999 (Super Deluxe Edition)";"2";"6599"
"Sofie";"Cult Survivor";"29";"380"
"Sweatson Klank";"Good Days";"12";"1272"
"Kelly Lee Owens";"Inner Song";"16";"871"
"Barış Manço";"Ben Bilirim";"1";"10290"
"Mano Le Tough";"Kind Of";"1";"10291"
"Midland";"The Alchemy of Circumstance";"3";"4888"
"Theo Parrish";"This is for You";"1";"10292"
"Nick Hakim";"Where Will We Go, Pt. 2";"1";"10293"
"Keinemusik";"Highsnobiety";"4";"3841"
"Myd";"Together We Stand (Bullion Remix)";"1";"10294"
"Poté";"Rose, Vol. 2";"1";"10295"
"Kutiman";"Wachaga";"2";"6600"
"fleet.dreams";"EKG (Club Mix)";"2";"6601"
"Hedrun";"Dear Craving/Chirp";"2";"6602"
"Jimi Tenor";"Sugar And Spice";"1";"10296"
"Ego Ella May";"Honey For Wounds";"1";"10297"
"Super Mama Djombo";"Black Atlantica Edits";"3";"4889"
"Aguas Ardientes";"Bogotá (Vivo)";"2";"6603"
"Bufiman";"Albumsi Rhythm Trax";"2";"6604"
"Oceanvs Orientalis";"Forlorn Hope";"3";"4890"
"Rhodri Parry";"Flatcap";"2";"6605"
"GLOWE";"Bitter";"1";"10298"
"Karl Hector & The Malcouns";"Omeble Reprise";"2";"6606"
"Happa.";"Explorations in Music for Dancing: Vol. 1";"3";"4891"
"Captain Planet";"No Visa";"1";"10299"
"KAYTRANADA";"99.9%";"1";"10300"
"Bacao Rhythm & Steel Band";"The Serpent's Mouth";"2";"6607"
"Jai Paul";"Do You Love Her Now / He";"1";"10301"
"Shelley Thomas";"Joy";"1";"10302"
"Kendrick Lamar";"To Pimp a Butterfly";"2";"6608"
"Onra";"Chinoiseries pt 2";"4";"3842"
"Shanti Celeste";"Tangerine";"6";"2654"
"Bacao Rhythm & Steel Band";"My Jamaican Dub";"1";"10303"
"The Bacao Rhythm & Steel Band";"55";"1";"10304"
"Bacao Rhythm & Steel Band";"55";"1";"10305"
"Antonio Vivaldi";"Concerto in mi bemolle maggiore RV 253 ""La Tempesta di Mare"", per violino, archi e b.c.: III. Presto";"1";"10306"
"Räubermukke";"Whirling";"1";"10307"
"A Winged Victory for the Sullen";"The Undivided Five";"12";"1273"
"Fred P";"Detroit Love Vol. 4 - Mixed By Mirko Loko";"7";"2271"
"Mirko Loko";"Detroit Love Vol. 4 - Mixed By Mirko Loko";"36";"296"
"FEATER";"Detroit Love Vol. 4 - Mixed By Mirko Loko";"8";"1995"
"Chaos in the CBD";"Detroit Love Vol. 4 - Mixed By Mirko Loko";"9";"1766"
"Sergie Rezza";"Detroit Love Vol. 4 - Mixed By Mirko Loko";"10";"1580"
"Still";"Detroit Love Vol. 4 - Mixed By Mirko Loko";"8";"1996"
"Takuya Yamashita";"Detroit Love Vol. 4 - Mixed By Mirko Loko";"7";"2272"
"Eduardo de la Calle";"Detroit Love Vol. 4 - Mixed By Mirko Loko";"6";"2655"
"Scott Ferguson";"Detroit Love Vol. 4 - Mixed By Mirko Loko";"7";"2273"
"Nils Frahm";"All Encores";"20";"642"
"Atish";"Atish + Friends";"2";"6609"
"Serge Perzh";"Uh Uh Uh";"1";"10308"
"Mabel";"Thinking Of You - EP";"1";"10309"
"Wincent Kunth";"Detroit Love Vol. 4 - Mixed By Mirko Loko";"7";"2274"
"Rhi";"Shapes: Sideways (Compiled by Robert Luis)";"3";"4892"
"The Seshen";"Shapes: Sideways (Compiled by Robert Luis)";"2";"6610"
"Moonchild";"Shapes: Sideways (Compiled by Robert Luis)";"2";"6611"
"Quantic";"Shapes: Sideways (Compiled by Robert Luis)";"3";"4893"
"Teeth Agency";"Piano Man Breeds Love";"63";"134"
"The Webb People";"The Detroit Funk Vaults";"1";"10310"
"Aphrodite's Child";"6 6 6";"1";"10311"
"Roy Davis Jr.";"Late Night Tales: Django Django";"2";"6612"
"Moomin";"Blackest Forest Ever";"6";"2656"
"Mark Slee";"Grapeseed";"1";"10312"
"Jimi Hendrix";"Axis: Bold as Love";"6";"2657"
"Neil Cowley";"Building Blocks Pt. 1";"69";"113"
"Pata de perro";"Ecos";"1";"10313"
"Kevin Saunderson";"Detroit Love Vol. 2 (DJ Mix)";"4";"3843"
"Dave Aju";"Detroit Love Vol. 2 (DJ Mix)";"3";"4894"
"Green Velvet";"Detroit Love Vol. 2 (DJ Mix)";"2";"6613"
"Miracle Tones";"528 Hz Transformation and Miracles (DNA Repair)";"3";"4895"
"Jimi Hendrix";"Experience Hendrix: The Best of Jimi Hendrix";"1";"10314"
"Asa Tone";"Temporary Music";"17";"806"
"Richi M";"Songs of Tomorrow";"1";"10315"
"Young Franco";"Electro Chill: Take a Deep Breath and Relax with the Ultimate Electronic Selection";"1";"10316"
"Cristian Monak";"Oko EP";"1";"10317"
"Maarlem";"Oko EP";"1";"10318"
"Santi De";"AB";"4";"3844"
"SheBeKeke";"Ephemera";"15";"955"
"Sir Was";"Holding On To A Dream";"70";"110"
"Lukas Lauermann";"true";"1";"10319"
"O'Flynn";"O'Flynn - Painted Wolf (K-Lone Remix)";"2";"6614"
"O/Y";"The Prophet";"5";"3145"
"MAKENESS";"Friend Credits (Ben Hauke Remix)";"1";"10320"
"Sebastian Mullaert";"Natthall";"11";"1418"
"Azu Tiwaline";"Door To The Cosmos";"2";"6615"
"Azu Tiwaline";"Magnetic Service EP";"7";"2275"
"Khalab";"Door To The Cosmos";"2";"6616"
"DNGDNGDNG";"Door To The Cosmos";"2";"6617"
"Celer";"SMM: Opiate";"1";"10321"
"Yellow Days";"A Day in a Yellow Beat";"6";"2658"
"Butcher Brown";"#KingButch";"15";"956"
"Béliz";"Mémoires";"8";"1997"
"Acid Pauli";"MOD";"7";"2276"
"Joe Armon-Jones";"Soul Jazz Records presents KALEIDOSCOPE - New Spirits Known and Unknown";"1";"10322"
"Atish";"Warbler";"2";"6618"
"Tiawa";"Shapes: Sideways (Compiled by Robert Luis)";"1";"10323"
"Sly5thAve";"Shapes: Sideways (Compiled by Robert Luis)";"2";"6619"
"Sefi Zisling";"Shapes: Sideways (Compiled by Robert Luis)";"1";"10324"
"sUb_modU";"Shapes: Sideways (Compiled by Robert Luis)";"1";"10325"
"Pieces of a Man";"Shapes: Sideways (Compiled by Robert Luis)";"1";"10326"
"Terror Danjah";"Shapes: Sideways (Compiled by Robert Luis)";"1";"10327"
"Anchorsong";"Shapes: Sideways (Compiled by Robert Luis)";"1";"10328"
"Nikitch";"Shapes: Sideways (Compiled by Robert Luis)";"2";"6620"
"Gawd Status";"Shapes: Sideways (Compiled by Robert Luis)";"2";"6621"
"Bryony Jarman-Pinto";"Shapes: Sideways (Compiled by Robert Luis)";"2";"6622"
"Yves Tumor";"Mono No Aware";"2";"6623"
"The Alvaret Ensemble";"Ea";"3";"4896"
"Felicia Atkinson";"The Flower And The Vessel";"1";"10329"
"Victoria Santa Cruz";"Black Atlantica Edits";"1";"10330"
"Francis Bebey";"Black Atlantica Edits";"1";"10331"
"Dj Havaiana";"Black Atlantica Edits";"1";"10332"
"Master Chivero";"Black Atlantica Edits";"1";"10333"
"CK Mann + Carousel 7";"Black Atlantica Edits";"1";"10334"
"Soul Brothers";"Black Atlantica Edits";"1";"10335"
"J-Felix";"Shapes: Sideways (Compiled by Robert Luis)";"1";"10336"
"WheelUP";"Shapes: Sideways (Compiled by Robert Luis)";"1";"10337"
"WheelUP";"The Ndebele - EP";"4";"3845"
"Rabii Harnoune";"Shapes: Sideways (Compiled by Robert Luis)";"2";"6624"
"Flowdan";"Shapes: Sideways (Compiled by Robert Luis)";"2";"6625"
"NoNames";"Shapes: Sideways (Compiled by Robert Luis)";"1";"10338"
"Hot 8 Brass Band";"Shapes: Sideways (Compiled by Robert Luis)";"1";"10339"
"Blludd Relations";"Blludd Relations";"10";"1581"
"Fatima";"Follow You EP (feat. Floating Points)";"3";"4897"
"Mariam the Believer";"The Wind EP";"1";"10340"
"Marlene";"Angeldust";"1";"10341"
"Octave One";"Detroit Love Vol. 2 (DJ Mix)";"1";"10342"
"HNNY";"Hosoi";"5";"3146"
"HNNY";"So Sunshine";"4";"3846"
"HNNY";"Montara";"1";"10343"
"HNNY";"Kindness";"4";"3847"
"Bmg";"Detroit Love Vol. 2 (DJ Mix)";"1";"10344"
"Claude VonStroke";"Detroit Love Vol. 2 (DJ Mix)";"1";"10345"
"Delano Smith";"Detroit Love Vol. 2 (DJ Mix)";"1";"10346"
"Mr. G";"Detroit Love Vol. 2 (DJ Mix)";"1";"10347"
"Mirko Loko";"Detroit Love Vol. 2 (DJ Mix)";"2";"6626"
"Ataxia";"Detroit Love Vol. 2 (DJ Mix)";"1";"10348"
"Mildlife";"Automatic";"29";"381"
"Felbm";"Tape 3";"30";"359"
"Haruomi Hosono";"DJ-Kicks (Leon Vynehall) [DJ Mix]";"1";"10349"
"Two Lone Swordsmen";"Further Reminders";"4";"3848"
"Solgior";"Moon";"3";"4898"
"Soulful Abstraction";"Doing It! (Instrumental Version)";"1";"10350"
"Kido Sheep";"Starring In The Night";"1";"10351"
"Skylab";"#1";"4";"3849"
"Luke Abbott";"Kagen Sound";"1";"10352"
"The Vernon Spring";"Mother's Love";"2";"6627"
"DJ Yenchy";"LET's DO IT";"1";"10353"
"Wilma Archer";"Cures and Wounds";"1";"10354"
"Sessa";"Sereia Sentimental";"1";"10355"
"Elkka";"Every Body Is Welcome";"3";"4899"
"Malin Genie";"Eschaton EP";"1";"10356"
"Rejoicer";"Spiritual Sleaze";"1";"10357"
"KerenDun";"Caterpillar Style";"1";"10358"
"The Quiet Temple";"The Last Opium Den (On Earth) [Moon Duo Remix]";"1";"10359"
"Vex Ruffin";"LiteAce Frequency";"4";"3850"
"Caroline";"Dark blue";"2";"6628"
"Tamdara";"In My Mind";"1";"10360"
