Name;Tracks;Scrobbles;Rank
"Tal Arditi";"1";"2";"5271"
"Lapcat";"1";"3";"4004"
"The Odd 910";"6";"14";"1114"
"Falk Schönfelder";"1";"2";"5272"
"Cayetano";"1";"3";"4005"
"Guillaume Ferran";"1";"2";"5273"
"Oum Shatt";"1";"2";"5274"
"Sum'one";"1";"2";"5275"
"Slumb";"1";"2";"5276"
"Leila";"1";"3";"4006"
"Tigermilch";"1";"2";"5277"
"Sapajou";"1";"2";"5278"
"panama cardoon";"1";"3";"4007"
"Myart";"1";"2";"5279"
"Felix Kramer";"1";"2";"5280"
"Elis Noa";"1";"2";"5281"
"Pink Noise";"1";"3";"4008"
"tiki taka";"1";"2";"5282"
"ProleteR";"1";"3";"4009"
"Palast Orchester";"1";"3";"4010"
"Francesca Belmonte";"1";"2";"5283"
"Rayne";"1";"2";"5284"
"Ornette";"1";"1";"7927"
"scissorwork";"1";"6";"2441"
"Milan93";"1";"5";"2807"
"Doctor Bionic";"1";"5";"2808"
"Finn Rees";"1";"4";"3311"
"Ezra Feinberg";"3";"7";"2180"
"Duppy Tales";"1";"5";"2809"
"Froogle";"1";"4";"3312"
"Cyril Cyril";"1";"7";"2181"
"Don Rattray";"1";"11";"1459"
"Bloomhaus";"1";"13";"1218"
"Cody Matlock";"1";"5";"2810"
"Slowe";"2";"6";"2442"
"Richenel";"1";"5";"2811"
"Five and Tens";"1";"5";"2812"
"Kidkanevil";"1";"5";"2813"
"Courtesy";"6";"20";"754"
"Nate Mercereau";"2";"7";"2182"
"Foo Fighters";"3";"4";"3313"
"KOKO.IT";"1";"1";"7928"
"Arthur Hnatek";"1";"3";"4011"
"Kutmah";"1";"5";"2814"
"Flashbaxx";"1";"4";"3314"
"John Tenationexx";"1";"3";"4012"
"Khaled Marceline";"1";"4";"3315"
"bear garden";"1";"3";"4013"
"Ari Tsugi";"1";"2";"5285"
"The Solid Doctor";"1";"3";"4014"
"ABUELO";"1";"3";"4015"
"CV Vision";"1";"1";"7929"
"godblesscomputers";"2";"3";"4016"
"Kangding Ray";"1";"3";"4017"
"SBTRKT";"1";"3";"4018"
"wnbl";"1";"1";"7930"
"Ozoyo";"1";"1";"7931"
"Doechii";"4";"5";"2815"
"Siete Catorce";"1";"1";"7932"
"DOC SLEEP";"1";"2";"5286"
"brainwaltzera";"1";"1";"7933"
"Żyńy";"1";"1";"7934"
"Arhkota";"1";"1";"7935"
"Camilla Sparksss";"1";"4";"3316"
"Another Taste";"4";"10";"1590"
"Panoram";"2";"6";"2443"
"Franck Biyong";"1";"5";"2816"
"Voice Actor";"1";"4";"3317"
"A Song For You";"1";"4";"3318"
"Physical Therapy";"1";"4";"3319"
"Gleasxa Mali";"1";"2";"5287"
"Flore Laurentienne";"1";"1";"7936"
"Ms Ray";"1";"2";"5288"
"GENDEMA";"1";"2";"5289"
"Sophye Soliveau";"1";"3";"4019"
"Laika";"1";"2";"5290"
"Terekke";"1";"2";"5291"
"Petros Klampanis";"1";"2";"5292"
"Love Remain";"1";"1";"7937"
"theAngelcy";"1";"2";"5293"
"Great Mountain Fire";"1";"1";"7938"
"Mattiu";"1";"1";"7939"
"Mira Lu Kovacs";"1";"1";"7940"
"Eli";"1";"1";"7941"
"Tiflis Transit";"1";"1";"7942"
"Sean Koch";"1";"1";"7943"
"Mynth";"1";"1";"7944"
"Harold van Lennep";"1";"1";"7945"
"Chuala";"1";"1";"7946"
"Schvédranne";"1";"1";"7947"
"Ora the Molecule";"1";"1";"7948"
"WATCHING AIRPLANES";"1";"7";"2183"
"Attica Blues";"1";"6";"2444"
"Oscar + Martin";"1";"7";"2184"
"Binary Digit";"1";"6";"2445"
"BDRMM";"1";"6";"2446"
"Noonday Underground";"1";"6";"2447"
"SANAM";"1";"5";"2817"
"Yard Nule";"1";"3";"4020"
"Bass-o-Matic";"1";"5";"2818"
"Swish Jaguar";"1";"5";"2819"
"Unessential Oils";"1";"2";"5294"
"Easter";"1";"1";"7949"
"Kit Downes";"1";"2";"5295"
"Muzi";"2";"11";"1460"
"Discodeine";"1";"2";"5296"
"Paul Spring";"1";"2";"5297"
"Lionmilk";"1";"2";"5298"
"alOis";"1";"2";"5299"
"The Nielsen Valley";"1";"3";"4021"
"Keinseier";"1";"2";"5300"
"BARTOSZ KRUCZYŃSKI";"1";"2";"5301"
"Exploding Pig";"1";"2";"5302"
"Gaspar Claus";"2";"3";"4022"
"Jayne Amara Ross";"1";"1";"7950"
"Cemento Atlantico";"1";"2";"5303"
"Velly Joonas";"1";"1";"7951"
"Supalung";"1";"1";"7952"
"Golden Ivy";"5";"6";"2448"
"Ultramarine";"1";"2";"5304"
"Gregory Rogove";"1";"1";"7953"
"The Remote Viewer";"1";"2";"5305"
"Mermaid Chunky";"2";"3";"4023"
"Brian Green";"1";"1";"7954"
"Elías González";"1";"3";"4024"
"Lords of Lounge";"1";"4";"3320"
"Peel Dream Magazine";"1";"3";"4025"
"Yellow The Sun";"1";"2";"5306"
"Celia Hollander";"2";"4";"3321"
"Sounds Of New Soma";"1";"2";"5307"
"Single Rider";"1";"2";"5308"
"Paul St. Hilaire";"1";"2";"5309"
"Dowdelin";"1";"2";"5310"
"Dreamatic";"1";"1";"7955"
"Toma Kami";"1";"2";"5311"
"WaqWaq Kingdom";"1";"1";"7956"
"Larry Heard";"2";"11";"1461"
"Emily A. Sprague";"2";"2";"5312"
"OCA";"1";"1";"7957"
"Vague Imaginaires";"1";"1";"7958"
"Saqi";"1";"1";"7959"
"BoMEl";"1";"1";"7960"
"Deia";"1";"1";"7961"
"Diabi";"1";"2";"5313"
"Cava";"3";"10";"1591"
"Flèche Love";"1";"1";"7962"
"Duo Stiehler/Lucaciu";"1";"1";"7963"
"Steven Julien";"3";"6";"2449"
"Danika";"1";"4";"3322"
"frequencyexclusive";"1";"4";"3323"
"Urbs";"1";"2";"5314"
"Sun Dog";"1";"5";"2820"
"Beesagz Voigags";"1";"2";"5315"
"Spirit Blue";"1";"2";"5316"
"Il Est Vilaine";"2";"4";"3324"
"Volodja Brodsky";"1";"1";"7964"
"Swim Surreal";"1";"1";"7965"
"TrickPony";"5";"8";"1941"
"Bostro Pesopeo";"2";"3";"4026"
"Bassolino";"1";"1";"7966"
"Blanco White";"1";"1";"7967"
"Kiskadee";"1";"1";"7968"
"Suarasama";"1";"3";"4027"
"Ali Sethi";"1";"1";"7969"
"Giorgio Tuma";"1";"1";"7970"
"VIDEOTAPEMUSIC";"1";"1";"7971"
"Doc Rhombus";"1";"2";"5317"
"Marina Herlop";"2";"2";"5318"
"Laíz";"1";"3";"4028"
"Piero Piccioni";"1";"1";"7972"
"The Point.";"1";"1";"7973"
"Portishead";"1";"1";"7974"
"Nathan Haines";"3";"5";"2821"
"Austyn Gillette";"1";"1";"7975"
"Psychemagik";"1";"2";"5319"
"Max Sinàl";"3";"18";"862"
"J Star";"1";"1";"7976"
"Superpoze";"1";"1";"7977"
"Limón Limón";"1";"2";"5320"
"Uma";"1";"1";"7978"
"Orange";"1";"1";"7979"
"Iñigo Montoya";"1";"1";"7980"
"Nihils";"1";"2";"5321"
"Cellz";"1";"2";"5322"
"Alban Claudin";"1";"1";"7981"
"Johnny Thunders";"1";"2";"5323"
"Herbert Pixner Projekt";"3";"7";"2185"
"Zombie Nation";"1";"1";"7982"
"Yannis & The Yaw";"7";"7";"2186"
"Simon Erics";"1";"2";"5324"
"Mariama";"1";"3";"4029"
"Eli Riccardi";"1";"2";"5325"
"Thylacine";"1";"1";"7983"
"Chinese Man";"1";"2";"5326"
"Cuarto Mundo";"1";"2";"5327"
"Buscemi";"1";"1";"7984"
"momo.";"3";"4";"3325"
"Lea Lisa";"3";"3";"4030"
"Föllakzoid";"2";"2";"5328"
"Otto";"1";"2";"5329"
"LTJ Bukem";"2";"2";"5330"
"Marco Zannone";"1";"2";"5331"
"Bakermat";"1";"1";"7985"
"Keizan";"1";"1";"7986"
"Tâches";"1";"2";"5332"
"Benjamin Clementine";"1";"1";"7987"
"Evinka";"1";"1";"7988"
"Yemen Blues";"5";"6";"2450"
"Reyna Tropical";"20";"121";"81"
"Klint";"1";"4";"3326"
"Ethyène";"2";"4";"3327"
"Pablo Bolivar";"2";"5";"2822"
"Denzel Curry";"2";"28";"511"
"Ayọ";"1";"1";"7989"
"URAL THOMAS and THE PAIN";"1";"4";"3328"
"Pig&Dan";"1";"4";"3329"
"Rainy Miller";"1";"3";"4031"
"Alex Brightman";"1";"1";"7990"
"Daphne Rubin-Vega";"1";"1";"7991"
"Keith David";"1";"2";"5333"
"PVRIS";"1";"2";"5334"
"Fantastic Negrito";"1";"1";"7992"
"Kron";"1";"6";"2451"
"Thierry Tomas";"1";"9";"1752"
"Rogelio Gonzalez";"1";"1";"7993"
"Lakosta";"2";"8";"1942"
"Il Guardiano Del Faro";"1";"2";"5335"
"Modern Cosmology";"1";"2";"5336"
"Wallace";"1";"2";"5337"
"Dar Disku";"1";"5";"2823"
"North Lake";"1";"2";"5338"
"Maps";"1";"2";"5339"
"Michael Ozone";"1";"2";"5340"
"Madteo";"1";"2";"5341"
"Mara TK";"2";"2";"5342"
"Alex Burkat";"2";"2";"5343"
"Mistakes Are Ok";"1";"1";"7994"
"Max Mohr";"1";"1";"7995"
"Bolbec";"1";"6";"2452"
"Dan Edmonds";"1";"9";"1753"
"Milky Bay";"1";"8";"1943"
"Ventre de biche";"1";"8";"1944"
"Pat's Soundhouse";"1";"9";"1754"
"Ela Jaguar";"1";"6";"2453"
"Sneaks";"1";"7";"2187"
"Ki!";"4";"11";"1462"
"Boy Deco";"1";"6";"2454"
"Alessandro Alessandroni";"1";"6";"2455"
"Marysia Osu";"1";"11";"1463"
"Leana Loli";"1";"8";"1945"
"Dogie Luvio";"1";"7";"2188"
"IGOR BOTUR";"1";"6";"2456"
"Nutcase & Papachubba";"1";"6";"2457"
"Nick Weaver";"1";"5";"2824"
"World Brain";"1";"5";"2825"
"Spivak";"1";"7";"2189"
"Lucy Gooch";"1";"7";"2190"
"Ruins";"1";"7";"2191"
"LA Vampires";"1";"6";"2458"
"Saya Gray";"1";"14";"1115"
"Freescha";"1";"8";"1946"
"Katatonic Silentio";"1";"6";"2459"
"Ghost Dubs";"1";"8";"1947"
"Ashawaragi Kumurata";"1";"8";"1948"
"Corneil Nies";"1";"7";"2192"
"Sting";"1";"1";"7996"
"Bea Miller";"1";"1";"7997"
"Bby Eco";"1";"7";"2193"
"DRTW";"1";"6";"2460"
"New Regency Orchestra";"2";"7";"2194"
"Albert Newton";"1";"5";"2826"
"Uh";"1";"6";"2461"
"Lou Hayter";"1";"9";"1755"
"Oscar Rocchi";"1";"8";"1949"
"Yoshika Colwell";"1";"5";"2827"
"Charanjit Singh";"1";"6";"2462"
"John Moods";"1";"6";"2463"
"Coined";"1";"6";"2464"
"Cloth";"1";"6";"2465"
"Palomatic";"1";"5";"2828"
"Rollover DJs";"1";"6";"2466"
"Supreems";"1";"5";"2829"
"james schneider jr.";"1";"4";"3330"
"Macro/micro";"1";"6";"2467"
"Jo Patience";"1";"9";"1756"
"Gibson Kente";"1";"6";"2468"
"Evenings";"1";"4";"3331"
"Khadija Al Hanafi";"1";"8";"1950"
"Cocobolo";"1";"4";"3332"
"Nitai Hershkovits";"1";"5";"2830"
"Les Sons Du Cosmos";"1";"3";"4032"
"Flock";"7";"17";"916"
"Black Brothers";"1";"6";"2469"
"Slim.";"1";"4";"3333"
"TweakS";"1";"3";"4033"
"Louis Culture";"1";"3";"4034"
"Tom Noble";"3";"17";"917"
"Bien et Toi";"1";"13";"1219"
"Total Blue";"1";"3";"4035"
"Jesse Bru";"3";"7";"2195"
"Ian O'Brien";"1";"3";"4036"
"Freecell";"1";"3";"4037"
"Benjamin Damage";"1";"4";"3334"
"Gemma Cullingford";"1";"2";"5344"
"Ludivine Issambourg";"1";"3";"4038"
"Maya Q";"1";"13";"1220"
"DakhaBrakha";"1";"1";"7998"
"Hudson Mohawke";"1";"3";"4039"
"d'Eon";"1";"4";"3335"
"The Rah Band";"1";"4";"3336"
"Elli";"1";"3";"4040"
"Suze Ijó";"1";"3";"4041"
"Brothermartino";"1";"3";"4042"
"BrandUn Deshay";"1";"3";"4043"
"Todd Edwards";"1";"1";"7999"
"Josh Caffe";"1";"1";"8000"
"My Girlfriend";"1";"1";"8001"
"Cheek";"1";"1";"8002"
"Mr Flash";"1";"1";"8003"
"Devin Morrison";"1";"1";"8004"
"Hannes Bieger";"1";"1";"8005"
"Tomas Zolan";"1";"1";"8006"
"Janka";"1";"1";"8007"
"Billy Esteban";"1";"1";"8008"
"Jean Caillou";"1";"1";"8009"
"Douniah";"2";"4";"3337"
"deathbypeanuts";"7";"22";"681"
"Don Niño";"2";"18";"863"
"Meso-ix";"1";"3";"4044"
"Max In The World";"1";"6";"2470"
"Stemlines";"1";"3";"4045"
"Anysia Kym";"1";"3";"4046"
"Mou";"1";"7";"2196"
"Kito Jempere";"1";"3";"4047"
"Crescendique";"1";"2";"5345"
"Sylvia Yau";"1";"3";"4048"
"Everwave";"1";"2";"5346"
"Ouri";"1";"3";"4049"
"Elle Shimada";"8";"12";"1328"
"Ed Sheeran";"2";"2";"5347"
"Ava Max";"2";"2";"5348"
"Band Aid 30";"1";"1";"8010"
"Pentatonix";"1";"1";"8011"
"Sarah Connor";"1";"1";"8012"
"Jonas Brothers";"1";"1";"8013"
"Katy Perry";"1";"1";"8014"
"OneRepublic";"1";"1";"8015"
"Leony";"1";"1";"8016"
"No Angels";"1";"1";"8017"
"Ingrid Michaelson";"1";"1";"8018"
"Mark Ambor";"1";"1";"8019"
"Taylor Swift";"2";"2";"5349"
"Rod Stewart";"1";"1";"8020"
"Robbie Williams";"1";"1";"8021"
"Natasha Bedingfield";"1";"1";"8022"
"Ella Henderson";"1";"1";"8023"
"Charlie Puth";"1";"1";"8024"
"Jason Derulo";"1";"1";"8025"
"Vize";"1";"1";"8026"
"Fat White Family";"1";"3";"4050"
"Yuma Abe";"1";"4";"3338"
"Marcy Luarks";"1";"5";"2831"
"Romi Peles";"1";"4";"3339"
"Sheherazaad";"1";"5";"2832"
"Lorenzo Senni";"1";"5";"2833"
"Not too much";"1";"6";"2471"
"Lust for Youth";"1";"5";"2834"
"The Mighty Tiny & The Many Few";"1";"5";"2835"
"CMYK";"1";"5";"2836"
"Nuage";"1";"5";"2837"
"Nikolai Dupont";"1";"4";"3340"
"Anish Kumar";"1";"4";"3341"
"Intermood";"1";"4";"3342"
"Dub Squad";"1";"2";"5350"
"Salvator Dragatto";"1";"2";"5351"
"Jacquoda";"1";"2";"5352"
"Saigon Soul Revival";"1";"2";"5353"
"Archil & Leon";"4";"14";"1116"
"The Groovy Nobody";"1";"1";"8027"
"Sylvain Rifflet";"1";"1";"8028"
"Fcukers";"1";"1";"8029"
"Moo Latte";"1";"2";"5354"
"Calibro 35";"1";"1";"8030"
"Mount XLR";"1";"1";"8031"
"just lil";"1";"1";"8032"
"Hemi Pod...";"1";"1";"8033"
"Gorje Hewek";"1";"1";"8034"
"Jake Isaac";"1";"1";"8035"
"Nach";"1";"1";"8036"
"Clothing";"1";"1";"8037"
"Bubble Love";"2";"2";"5355"
"ELiH";"1";"1";"8038"
"Tara Nome Doyle";"1";"8";"1951"
"Kariyan";"1";"1";"8039"
"Lucien Kimono";"2";"3";"4051"
"Mister Modo";"1";"1";"8040"
"Orange Blossom";"1";"1";"8041"
"ROTANA";"1";"1";"8042"
"Fakear";"1";"1";"8043"
"paris91";"1";"1";"8044"
"Nym";"1";"1";"8045"
"Rosa Anschütz";"1";"1";"8046"
"Le Hutin";"1";"3";"4052"
"Dida Pelled";"1";"3";"4053"
"AJ Hamilton";"1";"2";"5356"
"Ria Moran";"1";"4";"3343"
"Re:um";"1";"1";"8047"
"Sml";"2";"3";"4054"
"Deron Johnson";"1";"2";"5357"
"DJ Nervous";"1";"3";"4055"
"Alexander Harper";"1";"2";"5358"
"Mandrake Handshake";"1";"2";"5359"
"Sreya";"2";"3";"4056"
"Kaeto";"1";"2";"5360"
"Galatée";"1";"2";"5361"
"Ishmael";"2";"5";"2838"
"Lisa Bregneager";"1";"2";"5362"
"GC OConnor";"1";"5";"2839"
"Der Assistent";"1";"2";"5363"
"Claude Fontaine";"1";"2";"5364"
"BABY BERSERK";"1";"2";"5365"
"CS + Kreme";"1";"1";"8048"
"Golden Green";"1";"1";"8049"
"Karen Nyame KG";"1";"1";"8050"
"Agar Agar";"1";"2";"5366"
"The Stingrays";"1";"1";"8051"
"Blue Eyed Soul";"1";"1";"8052"
"Drift";"1";"1";"8053"
"Mörk";"1";"1";"8054"
"Psylo";"1";"1";"8055"
"Myríad";"1";"1";"8056"
"The Silhouettes Project";"1";"1";"8057"
"Your friend daao";"1";"2";"5367"
"Getdown Services";"1";"1";"8058"
"Mononeon";"1";"2";"5368"
"Koteri";"1";"2";"5369"
"Samora Pinderhughes";"1";"1";"8059"
"Deki Alem";"1";"1";"8060"
"Flowervillain";"1";"1";"8061"
"Theis Thaws";"1";"3";"4057"
"Trio Elétrico";"1";"3";"4058"
"Confucius MC";"1";"1";"8062"
"Kadosh";"1";"1";"8063"
"Teddy Roxpin";"1";"1";"8064"
"Soul Saver";"1";"4";"3344"
"Key Tronics Ensemble";"1";"3";"4059"
"Monsieur Van Pratt";"1";"2";"5370"
"HEDONICS";"1";"2";"5371"
"DMX Krew";"1";"2";"5372"
"mrcy";"2";"4";"3345"
"Antonio Barret";"1";"2";"5373"
"Nadeem Khan";"1";"1";"8065"
"Estère";"1";"1";"8066"
"MATTERS UNKNOWN";"2";"3";"4060"
"Cosmic Collective";"1";"1";"8067"
"Campus Christy";"1";"1";"8068"
"Mieke Miami";"1";"1";"8069"
"Gothic Tropic";"1";"1";"8070"
"Lovetempo";"2";"3";"4061"
"SidiRum";"1";"1";"8071"
"Tuccillo";"1";"1";"8072"
"DJ Graymo";"1";"1";"8073"
"Mild Universe";"2";"5";"2840"
"Crackazat";"3";"3";"4062"
"Fred Aster";"1";"2";"5374"
"Cherise";"2";"2";"5375"
"Marigold";"1";"1";"8074"
"Konrad OldMoney";"1";"1";"8075"
"Poni Hoax";"1";"1";"8076"
"King Pari";"1";"2";"5376"
"FastMusic";"1";"1";"8077"
"Loverground";"2";"2";"5377"
"warner case";"1";"2";"5378"
"Dub Tractor";"1";"1";"8078"
"DJ Sprinkles";"1";"5";"2841"
"Unknown Mobile";"1";"3";"4063"
"New World Science";"1";"2";"5379"
"Thomas Gray & Liam Ebbs";"1";"1";"8079"
"Makèz";"6";"12";"1329"
"Shy One";"1";"1";"8080"
"Monzanto Sound";"3";"4";"3346"
"Dave Mason";"1";"1";"8081"
"Sleep D";"1";"1";"8082"
"MDA Analog";"1";"2";"5380"
"Steve Hauschildt";"2";"3";"4064"
"Robert Turman";"1";"1";"8083"
"Ulla Straus";"1";"2";"5381"
"Chaouche";"1";"1";"8084"
"Patti Smith";"24";"24";"613"
"Melle Brown";"1";"1";"8085"
"Danvers";"1";"7";"2197"
"Sorceress";"1";"3";"4065"
"Aleph One";"1";"1";"8086"
"Chloé Caillet";"1";"8";"1952"
"Fred Paci";"1";"1";"8087"
"Dayne S";"2";"2";"5382"
"DJ Grumble";"2";"2";"5383"
"Sis";"1";"1";"8088"
"qrtr";"1";"1";"8089"
"NiElsir";"1";"1";"8090"
"Far Orange";"1";"1";"8091"
"Kinda Rad";"1";"2";"5384"
"Honom";"1";"1";"8092"
"DJ Eely";"1";"1";"8093"
"Heritage Listed";"3";"3";"4066"
"Ora Blu";"1";"1";"8094"
"B From E";"1";"1";"8095"
"King Billy";"1";"1";"8096"
"Tentendo";"1";"1";"8097"
"Phil from Havêa";"1";"1";"8098"
"DJ Houseplants";"1";"1";"8099"
"Liston";"1";"1";"8100"
"Citizen Maze";"1";"1";"8101"
"Rebecca Vasmant";"1";"1";"8102"
"Katerina";"1";"1";"8103"
"Reinel Bakole";"1";"1";"8104"
"Divine Earth";"1";"1";"8105"
"Lauren Flax";"1";"1";"8106"
"O & the Mo";"1";"1";"8107"
"Lawne";"9";"24";"614"
"Lies of P";"1";"5";"2842"
"Other Lands";"2";"2";"5385"
"Gan Gemi";"1";"1";"8108"
"Sonic Interventions";"1";"2";"5386"
"Anderdog";"1";"1";"8109"
"Ragawerk";"1";"2";"5387"
"Dos";"1";"2";"5388"
"J. Caesar";"1";"1";"8110"
"Haruka Salt";"1";"1";"8111"
"Paul Cousins";"1";"1";"8112"
"Ohad Slavin";"1";"1";"8113"
"Tigerskin";"1";"1";"8114"
"Coflo";"1";"1";"8115"
"Louis Marlo";"1";"1";"8116"
"Freeda Beast";"1";"1";"8117"
"REAL THEISM";"1";"1";"8118"
"Double Geography";"1";"1";"8119"
"Praah Musique";"1";"1";"8120"
"Nora Jay";"1";"1";"8121"
"Mon Goose";"1";"1";"8122"
"Guizzi";"1";"1";"8123"
"Willows8ng";"1";"1";"8124"
"Real Lies";"1";"1";"8125"
"Parviz";"1";"1";"8126"
"Private Joy";"1";"2";"5389"
"Llorca";"1";"1";"8127"
"bar of soap";"1";"2";"5390"
"Good Posture";"1";"1";"8128"
"froman";"2";"2";"5391"
"chals junya";"1";"1";"8129"
"Delta Rain Dance";"1";"2";"5392"
"Liv East";"1";"1";"8130"
"Sable Blanc";"2";"2";"5393"
"A08";"1";"1";"8131"
"Zoobers";"1";"1";"8132"
"Täpp";"1";"1";"8133"
"On-Ly";"1";"2";"5394"
"Tafubar";"1";"2";"5395"
"Future Warriors";"1";"1";"8134"
"Axel Rigaud";"1";"1";"8135"
"Martin Brugger";"1";"1";"8136"
"Supersilent";"1";"2";"5396"
"Spiritczualic Enhancement Center";"1";"1";"8137"
"G-Litter";"1";"1";"8138"
"Usio";"1";"1";"8139"
"Ed Rome";"1";"1";"8140"
"Melle Jutte";"2";"2";"5397"
"Ernesto Holman";"1";"1";"8141"
"Cadillac Jones";"1";"1";"8142"
"Theo Bard";"1";"2";"5398"
"César López y Habana Ensemble";"1";"1";"8143"
"Keno";"1";"1";"8144"
"Arcane";"1";"1";"8145"
"Eric Borrelli";"1";"1";"8146"
"Paso";"1";"1";"8147"
"The Amalgamation Of Soundz";"1";"1";"8148"
"Harry K";"1";"1";"8149"
"The World";"1";"1";"8150"
"Belly Savalas";"1";"1";"8151"
"Amampondo";"1";"1";"8152"
"Tehiun";"1";"1";"8153"
"Jah Wobble";"1";"1";"8154"
"Bonga & The Vodou Drums Of Haiti";"1";"1";"8155"
"Wooden Leg";"1";"1";"8156"
"Mukta";"1";"1";"8157"
"The Cosmic Surf Club";"1";"1";"8158"
"Francisco Mora Catlett";"1";"1";"8159"
"Baktrah";"1";"1";"8160"
"Barrett Martin Group";"1";"1";"8161"
"KALEIIDO";"1";"1";"8162"
"Patricia Wolf";"1";"2";"5399"
"Abderraouf B Grissa";"2";"5";"2843"
"Low Leaf";"1";"1";"8163"
"Contours";"4";"5";"2844"
"Dedekind Cut";"2";"2";"5400"
"Suzanne Doucet, Christian Buehner";"1";"1";"8164"
"Mark Paul Norton";"1";"1";"8165"
"krajenski.";"1";"2";"5401"
"Fellas";"1";"1";"8166"
"Michael Bird";"1";"1";"8167"
"Amor";"1";"1";"8168"
"Ray Mantilla";"1";"1";"8169"
"Aki";"1";"1";"8170"
"Tezeta";"1";"1";"8171"
"Rhabdomantic Orchestra";"1";"1";"8172"
"Nathan Somevi";"1";"1";"8173"
"Líosa";"1";"1";"8174"
"Thierry Fanfant";"1";"1";"8175"
"Metro Beirut";"1";"1";"8176"
"FL!M";"1";"1";"8177"
"Digo";"1";"1";"8178"
"Ilkka Arola Sound Tagine";"1";"1";"8179"
"Marquez";"1";"1";"8180"
"CAZAYOUX";"1";"1";"8181"
"Nightjar";"1";"1";"8182"
"Sandman Project";"1";"2";"5402"
"Jamie Finlay";"1";"1";"8183"
"ATA Records";"1";"1";"8184"
"Bronze, Silver & Brass";"1";"2";"5403"
"Brandon Roberts";"1";"12";"1330"
"TEED";"1";"1";"8185"
"Rosa Brunello";"1";"1";"8186"
"Lawrence English";"1";"1";"8187"
"concept neuf";"1";"1";"8188"
"Sugai Ken";"1";"1";"8189"
"Imaginary Softwoods";"1";"1";"8190"
"collignon";"2";"2";"5404"
"Oby Nine";"1";"1";"8191"
"Kiwi";"1";"1";"8192"
"James William Blades";"1";"3";"4067"
"Gray";"1";"1";"8193"
"Lorien Testard";"1";"1";"8194"
"John Swing";"2";"7";"2198"
"Yambow";"1";"1";"8195"
"FOREST LAW";"1";"4";"3347"
"The Shanghai Restoration Project";"1";"1";"8196"
"Warriors Of The Dystotheque";"1";"1";"8197"
"aura safari";"2";"2";"5405"
"Zimun";"1";"1";"8198"
"Duoya";"1";"1";"8199"
"Clash Vooar";"1";"1";"8200"
"Steve Dyer";"1";"1";"8201"
"Sandhya Sanjana";"1";"1";"8202"
"OO Soul";"1";"1";"8203"
"Eleanor Underhill";"1";"1";"8204"
"terestesa";"1";"1";"8205"
"Atongo Zimba";"1";"1";"8206"
"Megatronic";"1";"3";"4068"
"Art Of Tones";"4";"9";"1757"
"Amp Fiddler";"1";"1";"8207"
"Haziz";"1";"2";"5406"
"RADIOHOP";"1";"1";"8208"
"Rezodrone";"1";"1";"8209"
"Nichelle Colvin";"1";"1";"8210"
"Silas Short";"1";"2";"5407"
"Jhelisa";"1";"2";"5408"
"Kyoko Takenaka";"1";"1";"8211"
"Soulstance";"1";"1";"8212"
"deadmau5";"1";"3";"4069"
"Soulstatejazz";"1";"4";"3348"
"Stan Lodge";"1";"1";"8213"
"Noah Guy";"1";"1";"8214"
"Trevor Deep Jr";"1";"1";"8215"
"Tom Ellis";"1";"4";"3349"
"Jeremy Brauns";"1";"5";"2845"
"Charlie Charlie";"1";"6";"2472"
"Cinema Royal";"1";"1";"8216"
"Jorga Mesfin";"1";"1";"8217"
"Galliano";"2";"2";"5409"
"Tagua Tagua";"11";"11";"1464"
"AFRICALI";"7";"14";"1117"
"Jkriv";"2";"10";"1592"
"FRENTE CUMBIERO";"2";"5";"2846"
"Eblis Alvarez";"2";"3";"4070"
"The Maghreban";"1";"2";"5410"
"Anna Morgan";"1";"2";"5411"
"Ehua";"1";"2";"5412"
"TUrbo sonidero";"1";"2";"5413"
"Sobredosis";"1";"2";"5414"
"The Grey Area";"1";"3";"4071"
"Yasmine Hamdan";"1";"3";"4072"
"Linton Kwesi Johnson";"1";"3";"4073"
"Luedji Luna";"12";"13";"1221"
"Gratts";"1";"1";"8218"
"Malick Pathé Sow";"1";"2";"5415"
"Radon";"1";"2";"5416"
"Nairobi Matata Jazz";"1";"2";"5417"
"Alba and Aris Karantanis";"1";"2";"5418"
"Jess Reiss";"1";"2";"5419"
"Zimpala";"1";"4";"3350"
"Daoud";"2";"2";"5420"
"Laurie Torres";"1";"1";"8219"
"kenny dope unreleased project";"1";"3";"4074"
"Lemon Quartet";"1";"1";"8220"
"Anna Homler";"1";"1";"8221"
"Throughways";"1";"3";"4075"
"Thalab";"1";"3";"4076"
"Africa Express";"1";"3";"4077"
"Zero 7";"1";"3";"4078"
"Papa Romeo";"2";"2";"5421"
"Dave Guy";"1";"2";"5422"
"Gloria Barnes";"1";"2";"5423"
"Liam Bailey";"1";"2";"5424"
"Matthew Herbert";"2";"3";"4079"
"Yaw";"2";"2";"5425"
"Kwashibu Area Band";"1";"3";"4080"
"Sly & The Family Stone";"13";"13";"1222"
"Pyranha";"1";"1";"8222"
"Alexander Korostinsky";"1";"1";"8223"
"Ibex Band";"1";"1";"8224"
"Glenn Fallows";"1";"1";"8225"
"Bubaza";"1";"1";"8226"
"Los Sospechos";"1";"1";"8227"
"Grant Phabao Afrofunk Arkestra";"1";"1";"8228"
"Kelenkye Band";"1";"1";"8229"
"Quiet Village";"1";"1";"8230"
"MUDD";"1";"1";"8231"
